,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,237.0,246.0,252.0,-1.0,230.0,38.3,951.0,,253.0,-9.0,707.0,1326.0,,,52.0,,,C
1,2024-04-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,253.0,311.0,327.0,,237.0,30.8,1471.0,,335.0,-36.0,1172.0,1321.0,,,59.0,,,C
2,2024-03-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,148.0,357.0,253.0,1.0,253.0,38.6,1299.0,,234.0,,1065.0,1403.0,,,62.0,,,C
3,2024-02-01,29,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,70.0,203.0,125.0,,148.0,38.6,1740.0,,346.0,,1394.0,1336.0,,,27.0,,,C
4,2024-01-01,23,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,236.0,102.0,267.0,-1.0,70.0,39.6,1251.0,,253.0,,998.0,1326.0,,,12.0,,,C
5,2023-12-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,192.0,375.0,331.0,,236.0,39.7,1972.0,,362.0,,1610.0,1332.0,,,77.0,,,C
6,2023-11-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,200.0,327.0,335.0,,192.0,37.7,1775.0,,339.0,,1436.0,1326.0,,,53.0,,,C
7,2023-10-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,189.0,332.0,321.0,,200.0,38.0,1880.0,,343.0,,1537.0,1353.0,,,75.0,,,C
8,2023-09-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,213.0,337.0,362.0,1.0,189.0,37.4,1873.0,,324.0,,1549.0,1372.0,,,58.0,,,C
9,2023-08-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,260.0,391.0,438.0,,213.0,37.4,2454.0,,432.0,,2022.0,1374.0,,,43.0,,,C
10,2023-07-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,249.0,377.0,366.0,,260.0,37.6,2281.0,,446.0,,1835.0,1346.0,,,44.0,,,C
11,2023-06-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,253.0,357.0,360.0,-1.0,249.0,38.1,2073.0,,384.0,,1689.0,1358.0,,,44.0,,,C
12,2023-05-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,183.0,369.0,299.0,,253.0,37.2,1792.0,,335.0,,1457.0,1349.0,,,53.0,,,M
13,2023-04-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,181.0,325.0,323.0,,183.0,37.4,1471.0,,276.0,,1195.0,1351.0,,,7.0,,,I
14,2023-03-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,223.0,352.0,394.0,,181.0,37.2,1444.0,,298.0,,1146.0,1349.0,,,32.0,,,I
15,2023-02-01,28,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,202.0,340.0,319.0,,223.0,37.3,1414.0,,306.0,,1108.0,1347.0,,,15.0,,,I
16,2023-01-01,29,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,206.0,384.0,388.0,,202.0,37.6,1358.0,,284.0,,1074.0,1346.0,,,24.0,,,C
17,2022-12-01,25,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,194.0,344.0,332.0,,206.0,37.7,1266.0,,236.0,,1030.0,1346.0,,,20.0,,,I
18,2022-11-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,173.0,451.0,430.0,,194.0,36.0,1952.0,,424.0,,1528.0,1345.0,,,21.0,,,I
19,2022-10-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,188.0,396.0,412.0,1.0,173.0,36.0,1552.0,,283.0,,1269.0,1343.0,,,44.0,,,I
20,2022-09-01,24,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,247.0,358.0,417.0,,188.0,36.0,1668.0,,223.0,,1445.0,1337.0,,,38.0,,,I
21,2022-08-01,16,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,278.0,290.0,320.0,-1.0,247.0,36.1,834.0,,265.0,,569.0,1337.0,,,10.0,,,I
22,2022-07-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,208.0,612.0,543.0,1.0,278.0,36.0,1978.0,,484.0,,1494.0,1349.0,,,44.0,,,I
23,2022-06-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,151.0,427.0,370.0,,208.0,35.9,2196.0,,529.0,,1667.0,1346.0,,,33.0,,,I
24,2022-05-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,157.0,438.0,444.0,,151.0,39.7,1923.0,,462.0,,1461.0,1353.0,,,31.0,,,I
25,2022-04-01,30,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,112.0,362.0,317.0,,157.0,38.9,1580.0,,395.0,,1185.0,1346.0,,,30.0,,,I
26,2022-03-01,31,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,170.0,232.0,290.0,,112.0,41.6,855.0,,225.0,,630.0,1346.0,,,27.0,,,I
27,2022-02-01,28,PR,NOBLE ENERGY INC,123,40682,0,NIOBRARA,181.0,214.0,225.0,,170.0,41.6,875.0,,282.0,,593.0,1346.0,,,30.0,,,I
