,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,259.0,220.0,325.0,,154.0,36.0,2068.0,,19.0,,2049.0,1326.0,,,644.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,209.0,374.0,324.0,,259.0,40.0,2309.0,1.0,20.0,,2288.0,1325.0,,,298.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,191.0,377.0,359.0,,209.0,40.0,1879.0,,19.0,,1860.0,1343.0,,,333.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,72.0,365.0,246.0,,191.0,40.0,1775.0,,15.0,,1760.0,1309.0,,,491.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,64.0,99.0,91.0,,72.0,39.0,1956.0,,17.0,,1939.0,1304.0,,,757.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,85.0,135.0,156.0,,64.0,39.0,2109.0,1.0,17.0,,2091.0,1304.0,,,876.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,103.0,220.0,238.0,,85.0,39.0,2011.0,18.0,16.0,,1977.0,1302.0,,,455.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,123.0,317.0,337.0,,103.0,38.0,2018.0,26.0,17.0,,1975.0,1303.0,,,391.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,126.0,402.0,405.0,,123.0,38.0,1735.0,1.0,16.0,,1718.0,1303.0,,,432.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,168.0,396.0,438.0,,126.0,38.0,2496.0,,21.0,,2475.0,1302.0,,,172.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,210.0,422.0,464.0,,168.0,38.0,2494.0,11.0,19.0,,2464.0,1302.0,,,367.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,214.0,481.0,485.0,,210.0,39.0,2724.0,,23.0,,2701.0,1303.0,,,277.0,,,M
12,2023-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,177.0,499.0,462.0,,214.0,39.0,3281.0,,28.0,,3253.0,1303.0,,,847.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,264.0,300.0,387.0,,177.0,38.0,2710.0,,22.0,,2688.0,1298.0,,,23.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,329.0,328.0,393.0,,264.0,39.0,2532.0,,20.0,,2512.0,1282.0,,,,,,
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,201.0,263.0,135.0,,329.0,40.0,2018.0,,16.0,,2002.0,1273.0,,,,,,
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,212.0,352.0,363.0,,201.0,39.0,2586.0,,17.0,,2569.0,1274.0,,,,,,
17,2022-12-01,27,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,227.0,289.0,304.0,,212.0,39.0,2396.0,,13.0,,2383.0,1274.0,,,,,,
18,2022-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,124.0,410.0,307.0,,227.0,39.0,2982.0,,20.0,,2962.0,1274.0,,,,,,
19,2022-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,82.0,279.0,237.0,,124.0,38.0,2641.0,,16.0,,2625.0,1274.0,,,55.0,,,M
20,2022-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,107.0,221.0,246.0,,82.0,37.0,1733.0,,13.0,,1720.0,1274.0,,,239.0,,,M
21,2022-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,127.0,317.0,337.0,,107.0,38.0,948.0,,6.0,,942.0,1274.0,,,370.0,,,M
22,2022-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,150.0,381.0,404.0,,127.0,37.0,1089.0,,6.0,,1083.0,1274.0,,,431.0,,,M
23,2022-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,173.0,474.0,497.0,,150.0,39.0,2555.0,1.0,16.0,,2538.0,1274.0,,,203.0,,,M
24,2022-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,125.0,474.0,426.0,,173.0,38.0,1750.0,,12.0,,1738.0,1295.0,,,244.0,,,M
25,2022-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,148.0,420.0,443.0,,125.0,38.0,186.0,,2.0,,184.0,1285.0,,,561.0,,,M
26,2022-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,116.0,322.0,290.0,,148.0,39.0,1893.0,3.0,15.0,,1875.0,1269.0,,,4.0,,,M
27,2022-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,149.0,168.0,201.0,,116.0,39.0,120.0,,1.0,,119.0,1284.0,,,17.0,,,M
28,2022-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,130.0,328.0,309.0,,149.0,38.0,1050.0,,7.0,,1043.0,1284.0,,,6.0,,,M
29,2021-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,193.0,293.0,356.0,,130.0,38.0,1010.0,,7.0,,1003.0,1284.0,,,4.0,,,M
30,2021-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38598,0,NIOBRARA,174.0,409.0,390.0,,193.0,38.0,961.0,1.0,7.0,,953.0,1279.0,,,60.0,,,M
31,2021-10-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,107.0,341.0,274.0,,174.0,36.8,888.0,,7.0,,881.0,1279.0,,,48.0,,,M
32,2021-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,64.0,175.0,132.0,,107.0,38.0,689.0,1.0,7.0,,681.0,1279.0,,,66.0,,,M
33,2021-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,166.0,173.0,275.0,,64.0,37.5,1124.0,1.0,10.0,,1113.0,1278.0,,,341.0,,,M
34,2021-07-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,126.0,410.0,370.0,,166.0,36.5,3637.0,33.0,19.0,,3585.0,1273.0,,,176.0,,,M
35,2021-06-01,16,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,46.0,240.0,160.0,,126.0,36.4,1413.0,124.0,8.0,,1281.0,1266.0,,,21.0,,,M
36,2021-05-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,88.0,177.0,219.0,,46.0,37.9,2840.0,49.0,21.0,,2770.0,1274.0,,,43.0,,,M
37,2021-04-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,20.0,127.0,59.0,,88.0,35.5,2556.0,18.0,20.0,,2518.0,1276.0,,,31.0,,,M
38,2021-03-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,36.0,50.0,66.0,,20.0,33.0,129.0,1.0,1.0,,127.0,1275.0,,,42.0,,,M
39,2021-02-01,28,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,129.0,52.0,145.0,,36.0,37.5,253.0,3.0,2.0,,248.0,1276.0,,,37.0,,,M
40,2021-01-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,132.0,303.0,306.0,,129.0,37.2,804.0,29.0,10.0,,765.0,1272.0,,,59.0,,,M
41,2020-12-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,130.0,271.0,269.0,,132.0,36.2,862.0,11.0,5.0,,846.0,1275.0,,,43.0,,,M
42,2020-11-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,132.0,238.0,240.0,,130.0,36.4,974.0,6.0,7.0,,961.0,1314.0,,,24.0,,,M
43,2020-10-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,131.0,229.0,228.0,,132.0,34.5,1061.0,51.0,6.0,,1004.0,1314.0,,,19.0,,,M
44,2020-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,68.0,261.0,198.0,,131.0,35.7,775.0,8.0,3.0,,764.0,1314.0,,,63.0,,,M
45,2020-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,124.0,219.0,275.0,,68.0,35.8,725.0,12.0,4.0,,709.0,1314.0,,,46.0,,,M
46,2020-07-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,47.0,300.0,223.0,,124.0,36.3,857.0,7.0,7.0,,843.0,1314.0,,,76.0,,,M
47,2020-06-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,100.0,201.0,254.0,,47.0,35.9,1173.0,85.0,10.0,,1078.0,1314.0,,,146.0,,,M
48,2020-05-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,114.0,317.0,331.0,,100.0,36.7,672.0,11.0,5.0,,656.0,1315.0,,,125.0,,,M
49,2020-04-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,50.0,416.0,352.0,,114.0,35.1,831.0,18.0,6.0,,807.0,1314.0,,,381.0,,,M
50,2020-03-01,26,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,26.0,295.0,271.0,,50.0,37.7,408.0,29.0,2.0,,377.0,1314.0,,,341.0,,,M
51,2020-02-01,6,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,91.0,71.0,136.0,,26.0,36.2,88.0,1.0,1.0,,86.0,1314.0,,,106.0,,,M
52,2020-01-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,86.0,335.0,330.0,,91.0,37.3,1202.0,54.0,7.0,,1141.0,1313.0,,,376.0,,,M
53,2019-12-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,89.0,339.0,342.0,,86.0,37.9,1164.0,40.0,7.0,,1117.0,1315.0,,,352.0,,,M
54,2019-11-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,59.0,259.0,229.0,,89.0,37.0,984.0,81.0,7.0,,896.0,1310.0,,,626.0,,,M
55,2019-10-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,49.0,251.0,241.0,,59.0,35.7,749.0,40.0,4.0,,705.0,1282.0,,,395.0,,,M
56,2019-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,105.0,243.0,299.0,,49.0,36.9,615.0,3.0,4.0,,608.0,1284.0,,,372.0,,,M
57,2019-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,76.0,383.0,354.0,,105.0,36.1,1033.0,50.0,7.0,,976.0,1282.0,,,706.0,,,M
58,2019-07-01,27,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,30.0,313.0,267.0,,76.0,36.4,968.0,26.0,5.0,,937.0,1282.0,,,677.0,,,M
59,2019-06-01,15,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,133.0,209.0,312.0,,30.0,37.4,1047.0,23.0,5.0,,1019.0,1282.0,,,987.0,,,M
60,2019-05-01,16,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,65.0,347.0,279.0,,133.0,37.1,945.0,6.0,4.0,,935.0,1282.0,,,496.0,,,M
61,2019-04-01,13,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,76.0,283.0,294.0,,65.0,37.9,616.0,17.0,3.0,,596.0,1282.0,,,265.0,,,M
62,2019-03-01,16,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,95.0,311.0,330.0,,76.0,37.2,1104.0,69.0,7.0,,1028.0,1283.0,,,699.0,,,M
63,2019-02-01,16,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,56.0,336.0,297.0,,95.0,36.4,1366.0,80.0,7.0,,1279.0,1289.0,,,575.0,,,M
64,2019-01-01,22,PR,WHITING OIL & GAS CORPORATION,123,38598,0,NIOBRARA,48.0,286.0,278.0,,56.0,37.3,1007.0,1.0,5.0,,1001.0,1298.0,,,380.0,,,M
