,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,18,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,97.0,52.0,42.0,,107.0,38.0,218.0,4.0,,,214.0,1309.0,,,30.0,,,M
1,2024-04-01,14,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,88.0,68.0,59.0,,97.0,38.0,245.0,3.0,,,242.0,1309.0,,,19.0,,,M
2,2024-03-01,0,si,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,211.0,,123.0,,88.0,39.0,,,,,,,,,,,,
3,2024-02-01,20,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,180.0,84.0,53.0,,211.0,39.0,400.0,,,,400.0,1309.0,,,152.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,140.0,117.0,77.0,,180.0,39.0,461.0,,,,461.0,1304.0,,,207.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,217.0,103.0,180.0,,140.0,36.0,510.0,,,,510.0,1267.0,,,58.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,106.0,148.0,37.0,,217.0,36.0,559.0,8.0,,,551.0,1267.0,,,137.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,92.0,79.0,65.0,,106.0,36.0,579.0,,,,579.0,1267.0,,,105.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,65.0,108.0,81.0,,92.0,37.0,385.0,,,,385.0,1267.0,,,19.0,,,M
9,2023-08-01,16,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36773,0,NIOBRARA,130.0,74.0,139.0,,65.0,37.0,287.0,6.0,,,281.0,1267.0,,,7.0,,,M
