,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,369.0,404.0,309.0,,464.0,36.0,1213.0,,,,1213.0,1295.0,,,83.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,399.0,361.0,391.0,,369.0,37.0,1438.0,,,,1438.0,1295.0,,,210.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,294.0,375.0,270.0,,399.0,37.0,1463.0,,,,1463.0,1364.0,,,255.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,303.0,343.0,352.0,,294.0,37.0,1437.0,,,,1437.0,1364.0,,,3.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,334.0,274.0,305.0,,303.0,38.0,1264.0,,,,1264.0,1364.0,,,63.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,234.0,368.0,268.0,,334.0,38.0,1470.0,,,,1470.0,1364.0,,,87.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,280.0,319.0,365.0,,234.0,38.0,1595.0,3.0,,,1592.0,1364.0,,,98.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,45.0,274.0,39.0,,280.0,34.0,1717.0,,,,1717.0,1358.0,,,42.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,70.0,81.0,106.0,,45.0,34.0,867.0,,,,867.0,1348.0,,,,,,
9,2023-08-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,179.0,123.0,232.0,,70.0,36.0,1336.0,7.0,,,1329.0,1348.0,,,55.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,158.0,292.0,271.0,,179.0,34.0,1904.0,17.0,,,1887.0,1348.0,,,164.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,209.0,219.0,270.0,,158.0,35.0,1388.0,22.0,,,1366.0,1348.0,,,63.0,,,M
12,2023-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,149.0,357.0,297.0,,209.0,36.0,1720.0,,,,1720.0,1348.0,,,246.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,342.0,376.0,569.0,,149.0,35.0,1142.0,,,,1142.0,1351.0,,,411.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,164.0,811.0,633.0,,342.0,36.0,1277.0,2.0,,,1275.0,1383.0,,,694.0,,,M
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,140.0,208.0,184.0,,164.0,38.0,563.0,3.0,,,560.0,1383.0,,,244.0,,,M
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,110.0,230.0,200.0,,140.0,36.0,236.0,2.0,,,234.0,1383.0,,,233.0,,,M
17,2022-12-01,27,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,109.0,292.0,291.0,,110.0,36.0,29.0,,,,29.0,1383.0,,,169.0,,,M
18,2022-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,72.0,288.0,251.0,,109.0,35.0,47.0,,,,47.0,1383.0,,,203.0,,,M
19,2022-10-01,25,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,172.0,173.0,273.0,,72.0,35.0,440.0,6.0,,,434.0,1382.0,,,24.0,,,M
20,2022-09-01,27,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,58.0,162.0,48.0,,172.0,35.0,691.0,2.0,,,689.0,1363.0,,,165.0,,,M
21,2022-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,223.0,279.0,444.0,,58.0,34.0,1520.0,14.0,,,1506.0,1363.0,,,182.0,,,M
22,2022-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,201.0,359.0,337.0,,223.0,35.0,1796.0,16.0,,,1780.0,1363.0,,,74.0,,,M
23,2022-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,293.0,216.0,308.0,,201.0,35.0,754.0,14.0,,,740.0,1363.0,,,94.0,,,M
24,2022-05-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,130.0,584.0,421.0,,293.0,36.0,1454.0,15.0,,,1439.0,1387.0,,,85.0,,,M
25,2022-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,90.0,340.0,300.0,,130.0,36.0,765.0,8.0,,,757.0,1386.0,,,144.0,,,M
26,2022-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,142.0,206.0,258.0,,90.0,36.0,708.0,9.0,,,699.0,1397.0,,,200.0,,,M
27,2022-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,560.0,300.0,718.0,,142.0,37.0,1185.0,8.0,,,1177.0,1396.0,,,292.0,,,M
28,2022-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,444.0,363.0,247.0,,560.0,35.0,1335.0,14.0,,,1321.0,1396.0,,,27.0,,,M
29,2021-12-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,197.0,782.0,535.0,,444.0,34.0,2882.0,8.0,,,2874.0,1397.0,,,,,,
30,2021-11-01,17,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,36257,0,NIOBRARA,267.0,193.0,263.0,,197.0,36.0,525.0,5.0,,,520.0,1384.0,,,,,,
31,2021-10-01,31,PR,WHITING OIL & GAS CORPORATION,123,36257,0,NIOBRARA,212.0,374.0,319.0,,267.0,35.0,1198.0,8.0,,,1190.0,1393.0,,,12.0,,,M
32,2021-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,36257,0,NIOBRARA,85.0,316.0,189.0,,212.0,34.5,1418.0,2.0,,,1416.0,1382.0,,,28.0,,,M
33,2021-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,36257,0,NIOBRARA,102.0,192.0,209.0,,85.0,34.5,1299.0,4.0,,,1295.0,1384.0,,,46.0,,,M
