,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,234.0,135.0,165.0,,204.0,37.7,1159.0,,103.0,-14.0,1070.0,1326.0,,,42.0,,,C
1,2024-04-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,233.0,121.0,120.0,,234.0,40.0,1192.0,,105.0,-34.0,1121.0,1321.0,,,43.0,,,C
2,2024-03-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,280.0,175.0,223.0,1.0,233.0,40.0,1120.0,,88.0,,1032.0,1403.0,,,51.0,,,C
3,2024-02-01,29,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,302.0,210.0,232.0,,280.0,40.0,549.0,,38.0,,511.0,1336.0,,,36.0,,,C
4,2024-01-01,27,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,236.0,190.0,125.0,1.0,302.0,40.0,774.0,,43.0,,731.0,1326.0,,,52.0,,,C
5,2023-12-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,261.0,175.0,200.0,,236.0,40.0,1173.0,,89.0,,1084.0,1332.0,,,79.0,,,C
6,2023-11-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,278.0,255.0,271.0,-1.0,261.0,40.0,1297.0,,109.0,,1188.0,1326.0,,,65.0,,,C
7,2023-10-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,201.0,248.0,171.0,,278.0,40.0,1261.0,,109.0,,1152.0,1353.0,,,68.0,,,C
8,2023-09-01,14,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,260.0,110.0,168.0,-1.0,201.0,40.1,683.0,,51.0,,632.0,1372.0,,,36.0,,,C
9,2023-08-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,258.0,252.0,250.0,,260.0,39.2,1600.0,,97.0,,1503.0,1374.0,,,115.0,,,C
10,2023-07-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,266.0,207.0,216.0,1.0,258.0,39.3,1334.0,,91.0,,1243.0,1346.0,,,60.0,,,C
11,2023-06-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,246.0,250.0,229.0,-1.0,266.0,39.2,1228.0,,83.0,,1145.0,1358.0,,,21.0,,,C
12,2023-05-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,209.0,231.0,194.0,,246.0,39.3,1261.0,,80.0,,1181.0,1349.0,,,85.0,,,M
13,2023-04-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,284.0,137.0,212.0,,209.0,39.2,1302.0,,88.0,,1214.0,1351.0,,,40.0,,,I
14,2023-03-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,266.0,168.0,151.0,1.0,284.0,43.7,1686.0,,104.0,,1582.0,1349.0,,,47.0,,,I
15,2023-02-01,25,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,310.0,173.0,217.0,,266.0,39.2,1761.0,,100.0,,1661.0,1347.0,,,28.0,,,I
16,2023-01-01,18,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,225.0,89.0,3.0,-1.0,310.0,39.2,1740.0,,102.0,,1638.0,1346.0,,,27.0,,,C
17,2022-12-01,13,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,270.0,45.0,90.0,,225.0,39.1,712.0,,97.0,,615.0,1346.0,,,6.0,,,I
18,2022-11-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,314.0,197.0,242.0,1.0,270.0,39.2,1723.0,,108.0,,1615.0,1345.0,,,41.0,,,I
19,2022-10-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,487.0,196.0,369.0,,314.0,39.3,1622.0,,110.0,,1512.0,1343.0,,,37.0,,,I
20,2022-09-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,479.0,398.0,390.0,,487.0,39.3,3329.0,,1002.0,,2327.0,1337.0,,,75.0,,,I
21,2022-08-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,412.0,390.0,322.0,-1.0,479.0,39.3,3677.0,,1111.0,,2566.0,1337.0,,,86.0,,,I
22,2022-07-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,432.0,513.0,533.0,,412.0,39.2,3764.0,,1014.0,,2750.0,1349.0,,,97.0,,,I
23,2022-06-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,373.0,474.0,415.0,,432.0,39.2,3341.0,,947.0,,2394.0,1346.0,,,121.0,,,I
24,2022-05-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,357.0,509.0,493.0,,373.0,39.3,2737.0,,818.0,,1919.0,1353.0,,,101.0,,,I
25,2022-04-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,415.0,480.0,537.0,-1.0,357.0,39.2,2723.0,,809.0,,1914.0,1346.0,,,112.0,,,I
26,2022-03-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,168.0,412.0,165.0,,415.0,39.2,3139.0,,905.0,,2234.0,1346.0,,,76.0,,,I
27,2022-02-01,28,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,112.0,167.0,111.0,,168.0,39.2,1460.0,,492.0,,968.0,1346.0,,,14.0,,,I
28,2022-01-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,61.0,106.0,55.0,,112.0,39.2,844.0,,260.0,,584.0,1342.0,,,18.0,,,I
29,2021-12-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,50.0,71.0,59.0,-1.0,61.0,39.2,307.0,,91.0,,216.0,1342.0,,,22.0,,,I
30,2021-11-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,62.0,56.0,68.0,,50.0,39.2,254.0,,87.0,,167.0,1343.0,,,17.0,,,I
31,2021-10-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,69.0,71.0,78.0,,62.0,39.2,285.0,,90.0,,195.0,1343.0,,,20.0,,,I
32,2021-09-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,85.0,86.0,102.0,,69.0,38.8,346.0,,108.0,,238.0,1276.0,,,14.0,,,C
33,2021-08-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,71.0,113.0,99.0,,85.0,38.7,307.0,,96.0,,211.0,1283.0,,,9.0,,,C
34,2021-07-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,59.0,90.0,78.0,,71.0,38.6,157.0,,51.0,,106.0,1273.0,,,6.0,,,C
35,2021-06-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,65.0,94.0,100.0,,59.0,39.2,268.0,,88.0,,180.0,1272.0,,,5.0,,,C
36,2021-05-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,91.0,87.0,113.0,,65.0,40.2,400.0,,121.0,,279.0,1272.0,,,11.0,,,C
37,2021-04-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,126.0,91.0,126.0,,91.0,39.9,350.0,,94.0,,256.0,1304.0,,,11.0,,,C
38,2021-03-01,29,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,118.0,137.0,129.0,,126.0,40.2,920.0,,240.0,,680.0,1310.0,,,,,,
39,2021-02-01,28,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,252.0,89.0,223.0,,118.0,40.7,632.0,,192.0,,440.0,1309.0,,,,,,
40,2021-01-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,266.0,297.0,311.0,,252.0,41.0,2145.0,,568.0,,1577.0,1307.0,,,18.0,,,C
41,2020-12-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,,412.0,572.0,426.0,266.0,39.9,799.0,,799.0,,,1257.0,,,23.0,,,C
42,2020-11-01,27,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,174.0,475.0,223.0,,426.0,42.3,141.0,,141.0,,,1000.0,,,46.0,,,C
43,2020-10-01,0,SI,NOBLE ENERGY INC,123,38856,1,NIOBRARA,174.0,,,,174.0,,,,,,,,,,,,,
44,2020-09-01,0,SI,NOBLE ENERGY INC,123,38856,1,NIOBRARA,174.0,,,,174.0,,,,,,,,,,,,,
45,2020-08-01,0,SI,NOBLE ENERGY INC,123,38856,1,NIOBRARA,174.0,,,,174.0,,,,,,,,,,,,,
46,2020-07-01,0,SI,NOBLE ENERGY INC,123,38856,1,NIOBRARA,174.0,,,,174.0,,,,,,,,,,,,,
47,2020-06-01,0,SI,NOBLE ENERGY INC,123,38856,1,NIOBRARA,174.0,,,,174.0,,,,,,,,,,,,,
48,2020-05-01,0,SI,NOBLE ENERGY INC,123,38856,1,NIOBRARA,263.0,,88.0,-1.0,174.0,39.9,,,,,,,,,,,,
49,2020-04-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,285.0,335.0,357.0,,263.0,41.9,3426.0,,960.0,,2466.0,1301.0,,,65.0,,,C
50,2020-03-01,24,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,418.0,160.0,293.0,,285.0,41.4,1586.0,,347.0,,1239.0,1305.0,,,4.0,,,C
51,2020-02-01,29,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,164.0,456.0,202.0,,418.0,42.8,1518.0,,81.0,,1437.0,1313.0,,,29.0,,,C
52,2020-01-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,81.0,233.0,150.0,,164.0,42.6,1009.0,,48.0,,961.0,1233.0,,,36.0,,,C
53,2019-12-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,193.0,101.0,213.0,,81.0,42.8,535.0,,,,535.0,1394.0,,,15.0,,,C
54,2019-11-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,358.0,246.0,411.0,,193.0,39.3,775.0,,,,775.0,1331.0,,,8.0,,,C
55,2019-10-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,365.0,427.0,434.0,,358.0,37.3,1441.0,,,,1441.0,1413.0,,,71.0,,,C
56,2019-09-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,297.0,582.0,514.0,,365.0,36.7,1640.0,,,,1640.0,1320.0,,,106.0,,,C
57,2019-08-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,339.0,465.0,507.0,,297.0,37.5,1427.0,,,,1427.0,1318.0,,,51.0,,,C
58,2019-07-01,30,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,140.0,584.0,385.0,,339.0,37.4,1418.0,,,,1418.0,1318.0,,,27.0,,,C
59,2019-06-01,12,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,312.0,192.0,365.0,1.0,140.0,40.0,429.0,,,,429.0,1319.0,,,32.0,,,C
60,2019-05-01,31,PR,NOBLE ENERGY INC,123,38856,1,NIOBRARA,333.0,504.0,524.0,-1.0,312.0,40.0,1062.0,,,,1062.0,1331.0,,,95.0,,,C
