,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,322.0,223.0,233.0,,312.0,41.0,812.0,,597.0,,215.0,1343.0,,,33.0,,,M
1,2024-04-01,30,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,299.0,226.0,203.0,,322.0,41.0,791.0,,592.0,,199.0,1343.0,,,42.0,,,M
2,2024-03-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,276.0,237.0,214.0,,299.0,42.0,820.0,,617.0,,203.0,1343.0,,,28.0,,,M
3,2024-02-01,29,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,336.0,231.0,291.0,,276.0,40.0,773.0,,580.0,,193.0,1343.0,,,38.0,,,M
4,2024-01-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,308.0,241.0,213.0,,336.0,39.0,778.0,,562.0,,216.0,1381.0,,,33.0,,,M
5,2023-12-01,27,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,331.0,197.0,220.0,,308.0,41.0,695.0,,491.0,,204.0,1493.0,,,34.0,,,M
6,2023-11-01,30,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,311.0,257.0,237.0,,331.0,39.9,790.0,,587.0,,203.0,1479.0,,,35.0,,,M
7,2023-10-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,299.0,240.0,228.0,,311.0,39.6,462.0,,462.0,,,,,,41.0,,,M
8,2023-09-01,30,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,305.0,219.0,225.0,,299.0,38.9,656.0,,547.0,,109.0,1382.0,,,25.0,,,M
9,2023-08-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,260.0,251.0,206.0,,305.0,39.7,713.0,,573.0,,140.0,1382.0,,,40.0,,,M
10,2023-07-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,211.0,215.0,166.0,,260.0,39.3,623.0,,493.0,,130.0,1344.0,,,29.0,,,M
11,2023-06-01,30,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,234.0,235.0,258.0,,211.0,39.9,708.0,,526.0,,182.0,1344.0,,,46.0,,,M
12,2023-05-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,162.0,222.0,150.0,,234.0,40.0,594.0,,520.0,,74.0,1410.0,,,28.0,,,M
13,2023-04-01,30,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,203.0,186.0,227.0,,162.0,40.7,542.0,,487.0,,55.0,1340.0,,,24.0,,,M
14,2023-03-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,163.0,204.0,164.0,,203.0,40.4,641.0,,533.0,,108.0,1375.0,,,23.0,,,M
15,2023-02-01,28,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,181.0,228.0,246.0,,163.0,40.1,641.0,,502.0,,139.0,1351.0,,,34.0,,,M
16,2023-01-01,31,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,208.0,299.0,326.0,,181.0,39.9,774.0,,569.0,,205.0,1380.0,,,50.0,,,M
17,2022-12-01,26,PR,VERDAD RESOURCES LLC,123,38584,0,NIOBRARA,167.0,248.0,207.0,,208.0,40.1,800.0,,460.0,,340.0,1357.0,,,27.0,,,M
