,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,53.0,154.0,160.0,,47.0,44.0,,,,,,,,,5.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,32.0,171.0,150.0,,53.0,44.0,,,,,,,,,5.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,30.0,136.0,134.0,,32.0,47.0,,,,,,,,,5.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,31.0,101.0,102.0,,30.0,47.0,,,,,,,,,,,,
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,24.0,104.0,97.0,,31.0,47.0,,,,,,,,,,,,
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,15.0,115.0,106.0,,24.0,44.0,,,,,,,,,,,,
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,11.0,86.0,82.0,,15.0,44.0,,,,,,,,,4.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,10.0,57.0,56.0,,11.0,44.0,,,,,,,,,7.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,,53.0,43.0,,10.0,42.0,,,,,,,,,10.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,24.0,,24.0,,,42.0,,,,,,,,,153.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,25.0,116.0,117.0,,24.0,42.0,,,,,,,,,425.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,40.0,148.0,163.0,,25.0,42.0,,,,,,,,,13.0,,,M
12,2023-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,45.0,241.0,246.0,,40.0,42.0,,,,,,,,,13.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,45.0,234.0,234.0,,45.0,42.0,570.0,,1.0,,569.0,1351.0,,,20.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,75.0,311.0,341.0,,45.0,42.0,349.0,,1.0,,348.0,1361.0,,,18.0,,,M
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,63.0,282.0,270.0,,75.0,42.0,1184.0,10.0,3.0,,1171.0,1350.0,,,7.0,,,M
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,34.0,284.0,255.0,,63.0,43.0,1235.0,,3.0,,1232.0,1359.0,,,7.0,,,M
17,2022-12-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,37.0,201.0,204.0,,34.0,42.0,,,,,,,,,11.0,,,M
18,2022-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,33.0,231.0,227.0,,37.0,42.0,242.0,,,,242.0,1370.0,,,12.0,,,M
19,2022-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,63.0,292.0,322.0,,33.0,41.0,706.0,,1.0,,705.0,1360.0,,,120.0,,,M
20,2022-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,19.0,461.0,417.0,,63.0,41.0,543.0,4.0,1.0,,538.0,1350.0,,,510.0,,,M
21,2022-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,14.0,147.0,142.0,,19.0,41.0,7412.0,2.0,9.0,,7401.0,1354.0,,,704.0,,,M
22,2022-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,18.0,158.0,162.0,,14.0,39.0,8832.0,49.0,10.0,,8773.0,1354.0,,,1136.0,,,M
23,2022-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,18.0,148.0,148.0,,18.0,41.0,7879.0,5.0,10.0,,7864.0,1328.0,,,1477.0,,,M
24,2022-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,14.0,161.0,157.0,,18.0,41.0,5936.0,33.0,9.0,,5894.0,1347.0,,,1719.0,,,M
25,2022-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,14.0,114.0,114.0,,14.0,42.0,6016.0,1.0,10.0,,6005.0,1337.0,,,795.0,,,M
26,2022-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38487,0,NIOBRARA,27.0,154.0,167.0,,14.0,36.0,5915.0,1.0,9.0,,5905.0,1356.0,,,123.0,,,M
