,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,109.0,108.0,,4.0,39.0,1349.0,,,,1349.0,1456.0,,,405.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,5.0,82.0,84.0,,3.0,39.0,1001.0,,,,1001.0,1455.0,,,370.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,67.0,64.0,,5.0,39.0,1000.0,1.0,,,999.0,1455.0,,,350.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,67.0,68.0,,2.0,39.0,935.0,,,,935.0,1453.0,,,318.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,101.0,102.0,,3.0,39.0,1261.0,,,,1261.0,1454.0,,,376.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,126.0,125.0,,4.0,39.0,1358.0,,,,1358.0,1457.0,,,453.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,137.0,137.0,,3.0,35.0,1237.0,,,,1237.0,1458.0,,,433.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,152.0,152.0,,3.0,35.0,1281.0,,,,1281.0,1410.0,,,467.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,163.0,163.0,,3.0,35.0,1259.0,,,,1259.0,1327.0,,,444.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,174.0,174.0,,3.0,33.0,1143.0,14.0,,,1129.0,1334.0,,,413.0,,,M
10,2023-07-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,5.0,176.0,178.0,,3.0,41.0,711.0,7.0,,,704.0,1334.0,,,419.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,7.0,155.0,157.0,,5.0,42.0,1081.0,12.0,,,1069.0,1334.0,,,470.0,,,M
12,2023-05-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,143.0,138.0,,7.0,43.0,1326.0,1.0,,,1325.0,1334.0,,,377.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,9.0,67.0,74.0,,2.0,41.0,1186.0,,,,1186.0,1334.0,,,156.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,8.0,199.0,198.0,,9.0,41.0,2627.0,,,,2627.0,1334.0,,,199.0,,,M
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,146.0,140.0,,8.0,39.0,1711.0,3.0,,,1708.0,1334.0,,,164.0,,,M
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,96.0,97.0,,2.0,39.0,907.0,,,,907.0,1334.0,,,235.0,,,M
17,2022-12-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,106.0,105.0,,3.0,39.0,1320.0,8.0,,,1312.0,1334.0,,,320.0,,,M
18,2022-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,86.0,87.0,,2.0,40.0,1448.0,9.0,,,1439.0,1334.0,,,351.0,,,M
19,2022-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,143.0,144.0,,3.0,39.0,1596.0,,,,1596.0,1332.0,,,343.0,,,M
20,2022-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,135.0,133.0,,4.0,39.0,1467.0,10.0,,,1457.0,1337.0,,,363.0,,,M
21,2022-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,5.0,129.0,132.0,,2.0,40.0,35.0,,,,35.0,1338.0,,,492.0,,,M
22,2022-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,190.0,188.0,,5.0,38.0,3711.0,,,,3711.0,1338.0,,,442.0,,,M
23,2022-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,146.0,146.0,,3.0,38.0,1338.0,,,,1338.0,1327.0,,,432.0,,,M
24,2022-05-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,119.0,119.0,,3.0,39.0,1037.0,,,,1037.0,1343.0,,,393.0,,,M
25,2022-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,1.0,101.0,99.0,,3.0,38.0,1300.0,1.0,,,1299.0,1343.0,,,497.0,,,M
26,2022-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,1.0,99.0,99.0,,1.0,41.0,1201.0,1.0,,,1200.0,1343.0,,,470.0,,,M
27,2022-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,87.0,88.0,,1.0,41.0,1042.0,10.0,,,1032.0,1343.0,,,379.0,,,M
28,2022-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,98.0,98.0,,2.0,38.0,1316.0,,,,1316.0,1343.0,,,462.0,,,M
29,2021-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,101.0,101.0,,2.0,39.0,1180.0,,,,1180.0,1343.0,,,448.0,,,M
30,2021-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,1.0,103.0,102.0,,2.0,37.0,1123.0,,,,1123.0,1343.0,,,449.0,,,M
31,2021-10-01,18,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,70.0,71.0,,1.0,38.9,693.0,2.0,,,691.0,1345.0,,,312.0,,,M
32,2021-09-01,21,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,88.0,86.0,,2.0,38.7,915.0,,,,915.0,1364.0,,,424.0,,,M
33,2021-08-01,0,SI,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
34,2021-07-01,4,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,8.0,11.0,,,38.4,133.0,,,,133.0,1364.0,,,49.0,,,M
35,2021-06-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,111.0,110.0,,3.0,39.9,1281.0,,,,1281.0,1364.0,,,559.0,,,M
36,2021-05-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,113.0,114.0,,2.0,37.3,1254.0,,,,1254.0,1364.0,,,581.0,,,M
37,2021-04-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,105.0,104.0,,3.0,38.6,1182.0,,,,1182.0,1364.0,,,525.0,,,M
38,2021-03-01,29,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,96.0,97.0,,2.0,38.7,1155.0,,,,1155.0,1364.0,,,427.0,,,M
39,2021-02-01,28,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,103.0,103.0,,3.0,38.6,1419.0,3.0,,,1416.0,1364.0,,,448.0,,,M
40,2021-01-01,27,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,123.0,124.0,,3.0,38.4,1075.0,1.0,,,1074.0,1364.0,,,555.0,,,M
41,2020-12-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,261.0,260.0,,4.0,37.0,1415.0,,,,1415.0,1364.0,,,981.0,,,M
42,2020-11-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,256.0,256.0,,3.0,37.3,1819.0,,,,1819.0,1364.0,,,1221.0,,,M
43,2020-10-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,5.0,311.0,313.0,,3.0,37.7,2610.0,91.0,,,2519.0,1354.0,,,761.0,,,M
44,2020-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,6.0,337.0,338.0,,5.0,37.2,2416.0,1.0,,,2415.0,1310.0,,,998.0,,,M
45,2020-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,522.0,518.0,,6.0,37.1,2728.0,,,,2728.0,1310.0,,,1048.0,,,M
46,2020-07-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,6.0,536.0,540.0,,2.0,37.1,1688.0,,,,1688.0,1310.0,,,1061.0,,,M
47,2020-06-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,716.0,714.0,,6.0,37.2,1430.0,6.0,,,1424.0,1310.0,,,765.0,,,M
48,2020-05-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,293.0,293.0,,4.0,38.0,888.0,,,,888.0,1310.0,,,696.0,,,M
49,2020-04-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,262.0,261.0,,4.0,36.8,975.0,,,,975.0,1310.0,,,642.0,,,M
50,2020-03-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,272.0,273.0,,3.0,37.8,1531.0,,,,1531.0,1310.0,,,656.0,,,M
51,2020-02-01,29,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,7.0,362.0,365.0,,4.0,27.0,1626.0,,,,1626.0,1310.0,,,726.0,,,M
52,2020-01-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,517.0,513.0,,7.0,37.3,1070.0,9.0,,,1061.0,1310.0,,,992.0,,,M
53,2019-12-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,291.0,291.0,,3.0,36.8,1479.0,92.0,,,1387.0,1310.0,,,922.0,,,M
54,2019-11-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,293.0,293.0,,3.0,37.8,2166.0,,,,2166.0,1310.0,,,1062.0,,,M
55,2019-10-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,4.0,287.0,288.0,,3.0,37.2,2596.0,12.0,,,2584.0,1311.0,,,1279.0,,,M
56,2019-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,348.0,347.0,,4.0,35.0,3697.0,1.0,,,3696.0,1337.0,,,1360.0,,,M
57,2019-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,365.0,365.0,,3.0,35.9,3264.0,59.0,,,3205.0,1337.0,,,1472.0,,,M
58,2019-07-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,367.0,367.0,,3.0,36.5,3066.0,,,,3066.0,1337.0,,,1497.0,,,M
59,2019-06-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,399.0,398.0,,3.0,35.7,2726.0,,,,2726.0,1337.0,,,1726.0,,,M
60,2019-05-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,461.0,461.0,,2.0,36.5,3296.0,1.0,,,3295.0,1337.0,,,1892.0,,,M
61,2019-04-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,513.0,513.0,,2.0,36.2,2816.0,,,,2816.0,1337.0,,,3525.0,,,M
62,2019-03-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,555.0,556.0,,2.0,35.7,3898.0,9.0,,,3889.0,1337.0,,,2209.0,,,M
63,2019-02-01,28,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,694.0,694.0,,3.0,35.9,3914.0,13.0,,,3901.0,1337.0,,,2162.0,,,M
64,2019-01-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,950.0,950.0,,3.0,36.8,4701.0,4.0,,,4697.0,1337.0,,,2669.0,,,M
65,2018-12-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,909.0,908.0,,3.0,36.2,3624.0,,,,3624.0,1337.0,,,2534.0,,,M
66,2018-11-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,3.0,866.0,867.0,,2.0,36.2,4140.0,31.0,,,4109.0,1337.0,,,2329.0,,,M
67,2018-10-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,1.0,1104.0,1102.0,,3.0,36.3,5953.0,17.0,,,5936.0,1339.0,,,3335.0,,,M
68,2018-09-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,2.0,1107.0,1108.0,,1.0,36.0,3361.0,1.0,,,3360.0,1350.0,,,3858.0,,,M
69,2018-08-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,1.0,1212.0,1211.0,,2.0,35.6,3969.0,6.0,,,3963.0,1350.0,,,5458.0,,,M
70,2018-07-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,1.0,614.0,614.0,,1.0,35.1,1336.0,17.0,,,1319.0,1350.0,,,6738.0,,,M
71,2018-06-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,6.0,593.0,598.0,,1.0,35.5,1257.0,2.0,,,1255.0,1350.0,,,6783.0,,,M
72,2018-05-01,22,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,1512.0,1506.0,,6.0,36.1,3471.0,7.0,,,3464.0,1350.0,,,4318.0,,,M
73,2018-04-01,2,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,10.0,140.0,150.0,,,36.9,376.0,33.0,,,343.0,1421.0,,,219.0,,,M
74,2018-03-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,9.0,4110.0,4109.0,,10.0,35.9,6015.0,567.0,,,5448.0,1465.0,,,6580.0,,,M
75,2018-02-01,28,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,8.0,4512.0,4511.0,,9.0,35.8,3228.0,27.0,,,3201.0,1465.0,,,6859.0,,,M
76,2018-01-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,16.0,5486.0,5494.0,,8.0,36.4,3081.0,476.0,,,2605.0,1550.0,,,13326.0,,,M
77,2017-12-01,31,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,8.0,4784.0,4776.0,,16.0,35.6,2887.0,556.0,,,2331.0,1591.0,,,18610.0,,,M
78,2017-11-01,30,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,7.0,4200.0,4199.0,,8.0,35.1,2884.0,144.0,,,2740.0,1578.0,,,26419.0,,,M
79,2017-10-01,14,PR,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,1733.0,1726.0,,7.0,36.0,1209.0,237.0,,,972.0,1357.0,,,15115.0,,,M
80,2017-09-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
81,2017-08-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
82,2017-07-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
83,2017-06-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
84,2017-05-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
85,2017-04-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
86,2017-03-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
87,2017-02-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
88,2017-01-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
89,2016-12-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
90,2016-11-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
91,2016-10-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
92,2016-09-01,0,WO,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
93,2016-08-01,0,DG,WHITING OIL & GAS CORPORATION,123,42634,0,NIOBRARA-FORT HAYS-CODELL-CARLILE,,,,,,,,,,,,,,,,,,
