,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,22.0,505.0,498.0,,29.0,40.0,,,,,,,,,773.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,28.0,715.0,721.0,,22.0,40.0,861.0,6.0,,,855.0,1327.0,,,195.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,20.0,768.0,760.0,,28.0,37.0,233.0,4.0,,,229.0,1321.0,,,365.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,35.0,404.0,419.0,,20.0,37.0,417.0,,,,417.0,1317.0,,,209.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,15.0,720.0,700.0,,35.0,37.0,928.0,,,,928.0,1323.0,,,35.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,17.0,453.0,455.0,,15.0,42.0,1192.0,,,,1192.0,1322.0,,,121.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,21.0,602.0,606.0,,17.0,42.0,3107.0,,,,3107.0,1315.0,,,339.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,17.0,479.0,475.0,,21.0,42.0,2454.0,18.0,,,2436.0,1294.0,,,171.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,13.0,541.0,537.0,,17.0,38.0,1986.0,,,,1986.0,1316.0,,,230.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,14.0,397.0,398.0,,13.0,38.0,5016.0,,,,5016.0,1316.0,,,354.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38065,1,NIOBRARA,7.0,406.0,399.0,,14.0,37.0,4138.0,,,,4138.0,1316.0,,,270.0,,,M
