,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,65.0,100.0,42.0,,123.0,40.0,439.0,,439.0,,,,,,281.0,,,M
1,2024-04-01,30,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,52.0,56.0,43.0,,65.0,37.0,432.0,,432.0,,,,,,339.0,,,M
2,2024-03-01,16,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,,52.0,,,52.0,,144.0,,144.0,,,,,,27.0,,,M
3,2024-02-01,8,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,119.0,,119.0,,,40.0,101.0,,101.0,,,,,,165.0,,,M
4,2024-01-01,7,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,205.0,,86.0,,119.0,38.0,77.0,,77.0,,,,,,77.0,,,M
5,2023-12-01,0,SI,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,205.0,,,,205.0,,,,,,,,,,,,,
6,2023-11-01,21,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,263.0,124.0,182.0,,205.0,37.1,289.0,,289.0,,,,,,80.0,,,M
7,2023-10-01,31,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,201.0,155.0,93.0,,263.0,37.0,433.0,,433.0,,,,,,117.0,,,M
8,2023-09-01,30,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,132.0,156.0,87.0,,201.0,41.0,432.0,,432.0,,,,,,101.0,,,M
9,2023-08-01,31,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,167.0,131.0,166.0,,132.0,35.3,446.0,,446.0,,,,,,67.0,,,M
10,2023-07-01,31,PR,VERDAD RESOURCES LLC,123,39278,0,NIOBRARA,224.0,144.0,201.0,,167.0,36.1,446.0,,446.0,,,,,,67.0,,,M
