,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,61.0,543.0,338.0,,266,39.0,1272.0,,,-16.0,1288.0,1326.0,,,30.0,,,C
1,2024-04-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,143.0,386.0,467.0,-1.0,61,39.0,1275.0,,,-40.0,1315.0,1321.0,,,74.0,,,C
2,2024-03-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,143.0,210.0,210.0,,143,37.6,1134.0,,,,1134.0,1403.0,,,39.0,,,C
3,2024-02-01,29,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,215.0,138.0,211.0,1.0,143,39.9,546.0,,,,546.0,1336.0,,,71.0,,,C
4,2024-01-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,171.0,306.0,261.0,-1.0,215,38.7,984.0,,,,984.0,1326.0,,,70.0,,,C
5,2023-12-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,285.0,328.0,443.0,1.0,171,40.2,1352.0,,,,1352.0,1332.0,,,127.0,,,C
6,2023-11-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,100.0,426.0,240.0,-1.0,285,38.2,1413.0,,,,1413.0,1326.0,,,252.0,,,C
7,2023-10-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,85.0,384.0,369.0,,100,37.3,1658.0,,,,1658.0,1353.0,,,204.0,,,C
8,2023-09-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,135.0,373.0,422.0,-1.0,85,35.2,1646.0,,,,1646.0,1372.0,,,92.0,,,C
9,2023-08-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,93.0,266.0,225.0,1.0,135,36.3,1029.0,,,,1029.0,1374.0,,,91.0,,,C
10,2023-07-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,135.0,424.0,465.0,-1.0,93,37.3,1721.0,,,,1721.0,1346.0,,,155.0,,,C
11,2023-06-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,210.0,487.0,561.0,-1.0,135,34.5,1652.0,,,,1652.0,1358.0,,,24.0,,,C
12,2023-05-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,326.0,527.0,644.0,1.0,210,36.1,1597.0,,,,1597.0,1349.0,,,204.0,,,M
13,2023-04-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,506.0,394.0,574.0,,326,40.7,559.0,,,,559.0,1351.0,,,33.0,,,I
14,2023-03-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,589.0,125.0,208.0,,506,36.2,762.0,,,,762.0,1349.0,,,294.0,,,I
15,2023-02-01,28,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,230.0,532.0,173.0,,589,41.7,715.0,,,,715.0,1347.0,,,19.0,,,I
16,2023-01-01,27,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,230.0,,,,230,,26.0,,,,26.0,1345.0,,,39.0,,,I
17,2022-12-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,267.0,339.0,376.0,,230,38.3,822.0,,,,822.0,1346.0,,,18.0,,,I
18,2022-11-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,264.0,363.0,361.0,1.0,267,37.4,976.0,,,,976.0,1345.0,,,69.0,,,I
19,2022-10-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,312.0,551.0,599.0,,264,36.7,1499.0,,,,1499.0,1343.0,,,461.0,,,I
20,2022-09-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,440.0,645.0,773.0,,312,36.1,1527.0,,,,1527.0,1337.0,,,234.0,,,I
21,2022-08-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,206.0,489.0,255.0,,440,35.0,682.0,,,,682.0,1337.0,,,,,,
22,2022-07-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,206.0,,,,206,,68.0,,,,68.0,1348.0,,,2.0,,,I
23,2022-06-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,218.0,614.0,627.0,1.0,206,36.2,1040.0,,,,1040.0,1346.0,,,81.0,,,I
24,2022-05-01,5,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,218.0,,,,218,,2.0,,,,2.0,1353.0,,,,,,
25,2022-04-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,218.0,,,,218,,,,,,,,,,,,,
26,2022-03-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,218.0,,,,218,,,,,,,,,,,,,
27,2022-02-01,8,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,237.0,214.0,233.0,,218,37.4,422.0,,,,422.0,1346.0,,,,,,
28,2022-01-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,237.0,,,,237,,,,,,,,,,,,,
29,2021-12-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,343.0,292.0,397.0,-1.0,237,37.5,1134.0,,,,1134.0,1342.0,,,160.0,,,I
30,2021-11-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,322.0,512.0,491.0,,343,36.8,1738.0,,,,1738.0,1343.0,,,266.0,,,I
31,2021-10-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,265.0,536.0,479.0,,322,37.1,1785.0,,,,1785.0,1343.0,,,318.0,,,I
32,2021-09-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,167.0,518.0,420.0,,265,36.6,1871.0,,,,1871.0,1257.0,,,420.0,,,C
33,2021-08-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,288.0,568.0,689.0,,167,36.2,1924.0,,,,1924.0,1267.0,,,592.0,,,C
34,2021-07-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,292.0,617.0,621.0,,288,36.2,1915.0,,,,1915.0,1258.0,,,630.0,,,C
35,2021-06-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,81.0,842.0,631.0,,292,36.3,1564.0,,,,1564.0,1256.0,,,416.0,,,C
36,2021-05-01,11,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,81.0,,,,81,,38.0,,,,38.0,722.0,,,,,,
37,2021-04-01,19,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,306.0,320.0,545.0,,81,37.9,842.0,,,,842.0,1250.0,,,335.0,,,C
38,2021-03-01,29,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,110.0,624.0,428.0,,306,38.5,1357.0,,,,1357.0,1533.0,,,463.0,,,C
39,2021-02-01,25,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,133.0,447.0,470.0,,110,37.2,730.0,,,,730.0,1538.0,,,235.0,,,C
40,2021-01-01,24,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,515.0,442.0,,133,35.9,936.0,,,,936.0,1535.0,,,355.0,,,C
41,2020-12-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,215.0,739.0,894.0,,60,36.8,1246.0,,,,1246.0,1535.0,,,564.0,,,C
42,2020-11-01,19,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,53.0,608.0,446.0,,215,35.6,379.0,,,,379.0,1525.0,,,173.0,,,C
43,2020-10-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,53.0,,,,53,,,,,,,,,,,,,
44,2020-09-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,53.0,,,,53,,,,,,,,,,,,,
45,2020-08-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,53.0,,,,53,,,,,,,,,,,,,
46,2020-07-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,53.0,,,,53,,,,,,,,,,,,,
47,2020-06-01,4,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,295.0,90.0,332.0,,53,36.7,,,,,,,,,143.0,,,C
48,2020-05-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,260.0,658.0,623.0,,295,36.1,,,,,,,,,790.0,,,C
49,2020-04-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,202.0,788.0,730.0,,260,37.3,,,,,,,,,586.0,,,C
50,2020-03-01,7,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,98.0,104.0,,,202,,,,,,,,,,128.0,,,C
51,2020-02-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,98.0,,,,98,,,,,,,,,,,,,
52,2020-01-01,30,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,180.0,606.0,688.0,,98,35.5,,,,,,,,,570.0,,,C
53,2019-12-01,31,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,390.0,643.0,853.0,,180,35.8,,,,,,,,,560.0,,,C
54,2019-11-01,19,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,330.0,,,390,,,,,,,,,,433.0,,,C
55,2019-10-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
56,2019-09-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
57,2019-08-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,48.0,,,C
58,2019-07-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
59,2019-06-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
60,2019-05-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
61,2019-04-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
62,2019-03-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,,,,60,,,,,,,,,,,,,
63,2019-02-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,62.0,,,-2.0,60,,,,,,,,,,,,,
64,2019-01-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,2.0,,,62,,,,,,,,,,,,,
65,2018-12-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,61.0,,,-1.0,60,,,,,,,,,,,,,
66,2018-11-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,62.0,,,-1.0,61,,,,,,,,,,,,,
67,2018-10-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,60.0,2.0,,,62,,,,,,,,,,,,,
68,2018-09-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,62.0,,,-2.0,60,,,,,,,,,,,,,
69,2018-08-01,0,SI,NOBLE ENERGY INC,123,33231,0,NIOBRARA,64.0,,,-2.0,62,,,,,,,,,,,,,
70,2018-07-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,61.0,3.0,,,64,,,,,,,,,,34.0,,,C
71,2018-06-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,62.0,,,-1.0,61,,,,,,,,,,1.0,,,C
72,2018-05-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,61.0,1.0,,,62,,,,,,,,,,,,,
73,2018-04-01,1,PR,NOBLE ENERGY INC,123,33231,0,NIOBRARA,58.0,3.0,,,61,,,,,,,,,,,,,
