,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,91.0,215.0,212.0,,94.0,38.9,,,,,,,,,11.0,,,C
1,2024-04-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,119.0,192.0,220.0,,91.0,39.2,,,,,,,,,23.0,,,C
2,2024-03-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,113.0,262.0,256.0,,119.0,39.8,,,,,,,,,24.0,,,C
3,2024-02-01,29,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,102.0,252.0,241.0,,113.0,39.7,,,,,,,,,57.0,,,C
4,2024-01-01,22,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,129.0,229.0,256.0,,102.0,39.5,,,,,,,,,45.0,,,C
5,2023-12-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,130.0,294.0,295.0,,129.0,38.9,,,,,,,,,82.0,,,C
6,2023-11-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,125.0,299.0,293.0,-1.0,130.0,39.3,,,,,,,,,80.0,,,C
7,2023-10-01,22,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,,280.0,155.0,,125.0,39.5,2.0,,1.0,,1.0,1334.0,,,25.0,,,C
8,2023-09-01,0,SI,NOBLE ENERGY INC,123,37369,0,NIOBRARA,,,,,,,,,,,,,,,,,,
9,2023-08-01,0,SI,NOBLE ENERGY INC,123,37369,0,NIOBRARA,,,,,,,,,,,,,,,,,,
10,2023-07-01,0,SI,NOBLE ENERGY INC,123,37369,0,NIOBRARA,,,,,,,,,,,,,,,,,,
11,2023-06-01,0,SI,NOBLE ENERGY INC,123,37369,0,NIOBRARA,,,,,,,,,,,,,,,,,,
12,2023-05-01,0,SI,NOBLE ENERGY INC,123,37369,0,NIOBRARA,,,,,,,,,,,,,,,,,,
13,2023-04-01,0,SI,NOBLE ENERGY INC,123,37369,0,NIOBRARA,101.0,,101.0,,,39.5,,,,,,,,,,,,
14,2023-03-01,28,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,128.0,190.0,217.0,,101.0,40.0,,,,,,,,,20.0,,,I
15,2023-02-01,27,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,100.0,188.0,160.0,,128.0,40.0,,,,,,,,,44.0,,,I
16,2023-01-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,68.0,195.0,163.0,,100.0,38.2,,,,,,,,,42.0,,,C
17,2022-12-01,16,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,100.0,96.0,128.0,,68.0,38.6,,,,,,,,,5.0,,,I
18,2022-11-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,67.0,175.0,142.0,,100.0,38.7,,,,,,,,,19.0,,,I
19,2022-10-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,34.0,166.0,133.0,,67.0,40.1,396.0,,169.0,,227.0,1343.0,,,6.0,,,I
20,2022-09-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,15.0,82.0,63.0,,34.0,40.1,588.0,,301.0,,287.0,1337.0,,,6.0,,,I
21,2022-08-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,37.0,32.0,54.0,,15.0,37.7,235.0,,104.0,,131.0,1337.0,,,84.0,,,I
22,2022-07-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,54.0,108.0,126.0,1.0,37.0,38.2,260.0,,76.0,,184.0,1349.0,,,38.0,,,I
23,2022-06-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,84.0,159.0,189.0,,54.0,38.2,270.0,,75.0,,195.0,1346.0,,,38.0,,,I
24,2022-05-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,63.0,258.0,236.0,-1.0,84.0,38.2,244.0,,75.0,,169.0,1353.0,,,82.0,,,I
25,2022-04-01,30,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,113.0,239.0,290.0,1.0,63.0,39.8,302.0,,82.0,,220.0,1346.0,,,47.0,,,I
26,2022-03-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,223.0,327.0,437.0,,113.0,39.9,377.0,,100.0,,277.0,1346.0,,,22.0,,,I
27,2022-02-01,28,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,120.0,323.0,221.0,1.0,223.0,39.8,281.0,,80.0,,201.0,1346.0,,,18.0,,,I
28,2022-01-01,31,PR,NOBLE ENERGY INC,123,37369,0,NIOBRARA,267.0,483.0,629.0,-1.0,120.0,39.8,866.0,,231.0,,635.0,1342.0,,,113.0,,,I
