,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,44.0,149.0,124.0,,69.0,39.0,99.0,1.0,,,98.0,1298.0,,,115.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,69.0,95.0,120.0,,44.0,40.0,309.0,1.0,,,308.0,1298.0,,,183.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,58.0,110.0,99.0,,69.0,40.0,,,,,,,,,168.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,48.0,96.0,86.0,,58.0,40.0,188.0,6.0,,,182.0,1298.0,,,194.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,59.0,125.0,136.0,,48.0,39.0,468.0,13.0,,,455.0,1316.0,,,160.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,17.0,112.0,70.0,,59.0,39.0,736.0,5.0,,,731.0,1316.0,,,242.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,23.0,58.0,64.0,,17.0,39.0,673.0,11.0,,,662.0,1317.0,,,276.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,47.0,104.0,128.0,,23.0,38.0,969.0,32.0,,,937.0,1317.0,,,131.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,41.0,138.0,132.0,,47.0,38.0,1499.0,50.0,,,1449.0,1321.0,,,83.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,89.0,133.0,181.0,,41.0,39.0,1570.0,5.0,,,1565.0,1336.0,,,111.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,106.0,177.0,194.0,,89.0,38.0,1410.0,5.0,,,1405.0,1336.0,,,211.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,63.0,177.0,134.0,,106.0,38.0,1291.0,4.0,,,1287.0,1336.0,,,343.0,,,M
12,2023-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,135.0,134.0,206.0,,63.0,39.0,1735.0,3.0,,,1732.0,1335.0,,,426.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,39534,0,NIOBRARA,73.0,258.0,196.0,,135.0,39.0,1654.0,2.0,,,1652.0,1335.0,,,399.0,,,M
