,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,57.0,1274.0,1273.0,1.0,59.0,37.8,4259.0,,511.0,-48.0,3796.0,1326.0,,,554.0,,,C
1,2024-04-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,50.0,1359.0,1352.0,,57.0,37.8,3531.0,,513.0,-95.0,3113.0,1321.0,,,761.0,,,C
2,2024-03-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,52.0,1458.0,1460.0,,50.0,39.3,3647.0,,476.0,,3171.0,1403.0,,,618.0,,,C
3,2024-02-01,29,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,56.0,1471.0,1474.0,-1.0,52.0,37.6,3808.0,,498.0,,3310.0,1336.0,,,702.0,,,C
4,2024-01-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,1698.0,1690.0,,56.0,37.8,4305.0,,505.0,,3800.0,1326.0,,,942.0,,,C
5,2023-12-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,41.0,1472.0,1466.0,1.0,48.0,38.8,4085.0,,489.0,,3596.0,1332.0,,,941.0,,,C
6,2023-11-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,43.0,1291.0,1293.0,,41.0,37.6,3898.0,,510.0,,3388.0,1326.0,,,1028.0,,,C
7,2023-10-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,44.0,1328.0,1329.0,,43.0,38.7,4038.0,,461.0,,3577.0,1353.0,,,885.0,,,C
8,2023-09-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,43.0,1381.0,1380.0,,44.0,37.8,4238.0,,493.0,,3745.0,1372.0,,,837.0,,,C
9,2023-08-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,44.0,1430.0,1431.0,,43.0,37.7,4944.0,,483.0,,4461.0,1374.0,,,918.0,,,C
10,2023-07-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,46.0,1480.0,1483.0,1.0,44.0,34.6,4148.0,,475.0,,3673.0,1346.0,,,932.0,,,C
11,2023-06-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,44.0,1518.0,1516.0,,46.0,37.1,4300.0,,526.0,,3774.0,1358.0,,,980.0,,,C
12,2023-05-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,41.0,1547.0,1544.0,,44.0,38.5,4024.0,,500.0,,3524.0,1349.0,,,1089.0,,,M
13,2023-04-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,1423.0,1430.0,,41.0,38.7,3999.0,,475.0,,3524.0,1351.0,,,896.0,,,I
14,2023-03-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,1528.0,1528.0,,48.0,38.8,4104.0,,498.0,,3606.0,1349.0,,,1000.0,,,I
15,2023-02-01,26,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,1433.0,1434.0,1.0,48.0,38.7,4159.0,,504.0,,3655.0,1347.0,,,671.0,,,I
16,2023-01-01,28,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,63.0,1521.0,1535.0,-1.0,48.0,38.8,4259.0,,511.0,,3748.0,1346.0,,,834.0,,,C
17,2022-12-01,29,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,57.0,1685.0,1680.0,1.0,63.0,38.7,5091.0,,439.0,,4652.0,1346.0,,,650.0,,,I
18,2022-11-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,1790.0,1781.0,,57.0,37.2,4704.0,,522.0,,4182.0,1345.0,,,793.0,,,I
19,2022-10-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,47.0,1944.0,1943.0,,48.0,36.5,5755.0,,576.0,,5179.0,1343.0,,,893.0,,,I
20,2022-09-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,46.0,1865.0,1864.0,,47.0,36.6,5869.0,,587.0,,5282.0,1337.0,,,920.0,,,I
21,2022-08-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,1915.0,1917.0,,46.0,36.6,6167.0,,581.0,,5586.0,1337.0,,,808.0,,,I
22,2022-07-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,48.0,2018.0,2018.0,,48.0,37.8,7151.0,,590.0,,6561.0,1349.0,,,862.0,,,I
23,2022-06-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,45.0,2020.0,2017.0,,48.0,38.2,6623.0,,583.0,,6040.0,1346.0,,,942.0,,,I
24,2022-05-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,49.0,1984.0,1988.0,,45.0,34.4,6612.0,,562.0,,6050.0,1353.0,,,1242.0,,,I
25,2022-04-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,58.0,2092.0,2102.0,1.0,49.0,37.0,6719.0,,589.0,,6130.0,1346.0,,,1105.0,,,I
26,2022-03-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,47.0,2334.0,2323.0,,58.0,38.1,7647.0,,629.0,,7018.0,1346.0,,,970.0,,,I
27,2022-02-01,28,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,51.0,1979.0,1983.0,,47.0,38.1,7242.0,,655.0,,6587.0,1346.0,,,866.0,,,I
28,2022-01-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,55.0,2467.0,2471.0,,51.0,37.4,6154.0,,645.0,,5509.0,1342.0,,,942.0,,,I
29,2021-12-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,55.0,2663.0,2663.0,,55.0,37.4,7393.0,,682.0,,6711.0,1342.0,,,1146.0,,,I
30,2021-11-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,55.0,2611.0,2611.0,,55.0,37.0,7345.0,,652.0,,6693.0,1343.0,,,1107.0,,,I
31,2021-10-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,56.0,2762.0,2763.0,,55.0,37.0,7761.0,,678.0,,7083.0,1343.0,,,1259.0,,,C
32,2021-09-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,58.0,2869.0,2871.0,,56.0,34.6,7430.0,,708.0,,6722.0,1345.0,,,1458.0,,,C
33,2021-08-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,61.0,2926.0,2929.0,,58.0,34.4,8200.0,,759.0,,7441.0,1346.0,,,1171.0,,,C
34,2021-07-01,31,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,74.0,3217.0,3230.0,,61.0,34.3,8840.0,,792.0,,8048.0,1336.0,,,1383.0,,,C
35,2021-06-01,30,PR,NOBLE ENERGY INC,123,47705,0,NIOBRARA,69.0,3136.0,3131.0,,74.0,34.6,8304.0,,833.0,,7471.0,1338.0,,,1174.0,,,C
