,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,26,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,243.0,648.0,695.0,,196.0,44.0,2105.0,,4.0,,2101.0,1345.0,,,104.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,161.0,785.0,703.0,,243.0,44.0,3222.0,,6.0,,3216.0,1345.0,,,7.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,119.0,676.0,634.0,,161.0,47.0,2788.0,7.0,5.0,,2776.0,1349.0,,,6.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,124.0,404.0,409.0,,119.0,47.0,1011.0,,2.0,,1009.0,1339.0,,,,,,
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,121.0,414.0,411.0,,124.0,47.0,1095.0,,2.0,,1093.0,1344.0,,,,,,
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,110.0,575.0,564.0,,121.0,44.0,1340.0,,3.0,,1337.0,1342.0,,,9.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,61.0,641.0,592.0,,110.0,44.0,1599.0,5.0,3.0,,1591.0,1352.0,,,10.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,38.0,328.0,305.0,,61.0,44.0,1649.0,,3.0,,1646.0,1350.0,,,101.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,46.0,210.0,218.0,,38.0,42.0,1816.0,,4.0,,1812.0,1338.0,,,115.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,127.0,273.0,354.0,,46.0,42.0,468.0,,1.0,,467.0,1344.0,,,36.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,109.0,621.0,603.0,,127.0,42.0,611.0,,1.0,,610.0,1370.0,,,50.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,109.0,648.0,648.0,,109.0,42.0,2987.0,,5.0,,2982.0,1364.0,,,41.0,,,M
12,2023-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,120.0,650.0,661.0,,109.0,42.0,2751.0,,5.0,,2746.0,1344.0,,,,,,
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,109.0,620.0,609.0,,120.0,42.0,2728.0,,5.0,,2723.0,1351.0,,,26.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,161.0,752.0,804.0,,109.0,42.0,1853.0,,3.0,,1850.0,1361.0,,,101.0,,,M
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,159.0,606.0,604.0,,161.0,42.0,809.0,7.0,2.0,,800.0,1350.0,,,77.0,,,M
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,121.0,714.0,676.0,,159.0,43.0,184.0,,1.0,,183.0,1359.0,,,52.0,,,M
17,2022-12-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,112.0,705.0,696.0,,121.0,42.0,267.0,3.0,,,264.0,1358.0,,,67.0,,,M
18,2022-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,71.0,703.0,662.0,,112.0,42.0,2345.0,4.0,4.0,,2337.0,1370.0,,,13.0,,,M
19,2022-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,70.0,633.0,632.0,,71.0,41.0,2311.0,1.0,4.0,,2306.0,1360.0,,,,,,
20,2022-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,81.0,511.0,522.0,,70.0,41.0,12827.0,96.0,17.0,,12714.0,1350.0,,,99.0,,,M
21,2022-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,60.0,626.0,605.0,,81.0,41.0,10178.0,3.0,12.0,,10163.0,1354.0,,,122.0,,,M
22,2022-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,76.0,672.0,688.0,,60.0,39.0,9877.0,55.0,12.0,,9810.0,1354.0,,,162.0,,,M
23,2022-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,75.0,629.0,628.0,,76.0,41.0,8809.0,5.0,11.0,,8793.0,1328.0,,,211.0,,,M
24,2022-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,59.0,682.0,666.0,,75.0,41.0,6637.0,37.0,10.0,,6590.0,1347.0,,,246.0,,,M
25,2022-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,39.0,485.0,465.0,,59.0,42.0,3984.0,1.0,7.0,,3976.0,1337.0,,,163.0,,,M
26,2022-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,69.0,439.0,469.0,,39.0,36.0,3899.0,,6.0,,3893.0,1356.0,,,118.0,,,M
27,2022-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,52.0,432.0,415.0,,69.0,36.0,1828.0,1.0,3.0,,1824.0,1356.0,,,98.0,,,M
28,2022-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,101.0,470.0,519.0,,52.0,38.0,1458.0,5.0,2.0,,1451.0,1369.0,,,30.0,,,M
29,2021-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,38045,0,NIOBRARA,106.0,726.0,731.0,,101.0,41.0,2406.0,24.0,5.0,,2377.0,1373.0,,,12.0,,,M
