,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,104.0,200.0,262.0,,42.0,38.2,341.0,,9.0,-4.0,336.0,1326.0,,,39.0,,,C
1,2024-04-01,29,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,88.0,359.0,343.0,,104.0,37.7,1427.0,,36.0,-43.0,1434.0,1321.0,,,66.0,,,C
2,2024-03-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,65.0,299.0,275.0,-1.0,88.0,38.0,733.0,,18.0,,715.0,1403.0,,,77.0,,,C
3,2024-02-01,27,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,59.0,157.0,152.0,1.0,65.0,38.4,177.0,,4.0,,173.0,1336.0,,,59.0,,,C
4,2024-01-01,26,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,65.0,170.0,176.0,,59.0,38.4,150.0,,3.0,,147.0,1326.0,,,46.0,,,C
5,2023-12-01,26,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,86.0,226.0,247.0,,65.0,38.7,,,,,,,,,37.0,,,C
6,2023-11-01,27,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,58.0,244.0,216.0,,86.0,38.5,,,,,,,,,49.0,,,C
7,2023-10-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,49.0,257.0,248.0,,58.0,39.5,160.0,,3.0,,157.0,1353.0,,,26.0,,,C
8,2023-09-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,62.0,217.0,230.0,,49.0,37.4,280.0,,,,280.0,1372.0,,,,,,
9,2023-08-01,26,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,84.0,222.0,245.0,1.0,62.0,37.3,397.0,,98.0,,299.0,1374.0,,,32.0,,,C
10,2023-07-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,56.0,342.0,314.0,,84.0,37.3,632.0,,151.0,,481.0,1346.0,,,111.0,,,C
11,2023-06-01,29,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,95.0,241.0,280.0,,56.0,38.4,166.0,,43.0,,123.0,1358.0,,,33.0,,,C
12,2023-05-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,122.0,334.0,362.0,1.0,95.0,38.9,900.0,,214.0,,686.0,1349.0,,,65.0,,,M
13,2023-04-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,220.0,265.0,362.0,-1.0,122.0,39.0,401.0,,96.0,,305.0,1351.0,,,79.0,,,I
14,2023-03-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,260.0,346.0,386.0,,220.0,38.8,422.0,,104.0,,318.0,1349.0,,,90.0,,,I
15,2023-02-01,26,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,144.0,374.0,249.0,-9.0,260.0,39.1,98.0,,24.0,,74.0,1347.0,,,111.0,,,I
16,2023-01-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,167.0,303.0,325.0,-1.0,144.0,53.7,2784.0,,738.0,,2046.0,1346.0,,,175.0,,,I
17,2022-12-01,27,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,99.0,221.0,153.0,,167.0,38.6,2230.0,,,,2230.0,1346.0,,,113.0,,,I
18,2022-11-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,128.0,316.0,345.0,,99.0,37.7,3331.0,,923.0,,2408.0,1345.0,,,194.0,,,I
19,2022-10-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,189.0,414.0,474.0,-1.0,128.0,36.6,1684.0,,439.0,,1245.0,1343.0,,,215.0,,,I
20,2022-09-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,111.0,329.0,251.0,,189.0,36.8,1801.0,,447.0,,1354.0,1337.0,,,231.0,,,I
21,2022-08-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,148.0,412.0,450.0,1.0,111.0,37.3,1113.0,,270.0,,843.0,1337.0,,,151.0,,,I
22,2022-07-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,213.0,467.0,532.0,,148.0,39.1,1528.0,,322.0,,1206.0,1349.0,,,109.0,,,I
23,2022-06-01,30,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,162.0,580.0,529.0,,213.0,36.9,1377.0,,295.0,,1082.0,1346.0,,,137.0,,,I
24,2022-05-01,31,PR,NOBLE ENERGY INC,123,39758,0,NIOBRARA,187.0,440.0,465.0,,162.0,38.5,910.0,,185.0,,725.0,1353.0,,,181.0,,,I
