,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,27,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,173.0,225.0,239.0,,159.0,38.1,,,,,,,,,2332.0,,,M
1,2024-04-01,26,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,173.0,,,,173.0,,,,,,,,,,2207.0,,,M
2,2024-03-01,7,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,157.0,16.0,,,173.0,,,,,,,,,,704.0,,,M
3,2024-02-01,0,SI,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,157.0,,,,157.0,,,,,,,,,,,,,M
4,2024-01-01,0,SI,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,157.0,,,,157.0,,,,,,,,,,,,,M
5,2023-12-01,1,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,420.0,2.0,265.0,,157.0,36.5,,,,,,,,,,,,M
6,2023-11-01,19,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,302.0,118.0,,,420.0,,,,,,,,,,182.0,,,M
7,2023-10-01,31,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,102.0,200.0,,,302.0,,,,,,,,,,170.0,,,M
8,2023-09-01,29,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,141.0,174.0,213.0,,102.0,35.8,,,,,,,,,178.0,,,M
9,2023-08-01,31,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,188.0,176.0,223.0,,141.0,36.55,,,,,,,,,230.0,,,M
10,2023-07-01,29,PR,RED HAWK PETROLEUM LLC,123,34880,0,NIOBRARA,251.0,193.0,256.0,,188.0,36.9,9.0,,,,9.0,1288.0,,,192.0,,,M
