,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,158.0,168.0,215.0,,111.0,39.0,1338.0,,686.0,,652.0,1341.0,,,148.0,,,M
1,2024-04-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,180.0,178.0,200.0,,158.0,36.0,1170.0,,658.0,,512.0,1322.0,,,165.0,,,M
2,2024-03-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,99.0,285.0,204.0,,180.0,39.0,1066.0,,662.0,,404.0,1316.0,,,264.0,,,M
3,2024-02-01,29,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,96.0,156.0,153.0,,99.0,37.0,781.0,,557.0,,224.0,1321.0,,,181.0,,,M
4,2024-01-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,123.0,200.0,227.0,,96.0,34.0,827.0,,579.0,,248.0,1332.0,,,204.0,,,M
5,2023-12-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,70.0,192.0,139.0,,123.0,39.0,905.0,,611.0,,294.0,1297.0,,,230.0,,,M
6,2023-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,124.0,188.0,242.0,,70.0,37.0,825.0,,582.0,,243.0,1398.0,,,262.0,,,M
7,2023-10-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,102.0,216.0,194.0,,124.0,36.0,751.0,,601.0,,150.0,1319.0,,,304.0,,,M
8,2023-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,139.0,238.0,275.0,,102.0,36.0,705.0,,488.0,,217.0,1182.0,,,401.0,,,M
9,2023-08-01,27,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,327.0,229.0,,139.0,35.0,839.0,,493.0,,346.0,1259.0,,,1117.0,,,M
10,2023-07-01,0,SI,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,,,,41.0,,,,,,,,,,,,,
11,2023-06-01,0,SI,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,,,,41.0,,,,,,,,,,,,,
12,2023-05-01,0,SI,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,,,,41.0,,,,,,,,,,,,,
13,2023-04-01,0,SI,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,,,,41.0,,,,,,,,,,,,,
14,2023-03-01,0,SI,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,,,,41.0,,,,,,,,,,,,,
15,2023-02-01,0,SI,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,41.0,,,,41.0,,,,,,,,,,,,,
16,2023-01-01,22,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,111.0,122.0,192.0,,41.0,39.7,1496.0,,430.0,,1066.0,1289.0,,,33.0,,,M
17,2022-12-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,84.0,179.0,152.0,,111.0,38.8,1786.0,,559.0,,1227.0,1289.0,,,63.0,,,M
18,2022-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,112.0,130.0,158.0,,84.0,38.0,1256.0,,565.0,,691.0,1298.0,,,50.0,,,M
19,2022-10-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,67.0,184.0,139.0,,112.0,38.2,1651.0,,635.0,,1016.0,1313.0,,,93.0,,,M
20,2022-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,123.0,181.0,237.0,,67.0,37.6,1503.0,,615.0,,888.0,1311.0,,,84.0,,,M
21,2022-08-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,109.0,269.0,255.0,,123.0,37.2,1795.0,,627.0,,1168.0,1329.0,,,109.0,,,M
22,2022-07-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,103.0,213.0,207.0,,109.0,38.7,1902.0,,649.0,,1253.0,1378.0,,,116.0,,,M
23,2022-06-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,76.0,219.0,192.0,,103.0,38.0,1727.0,,563.0,,1164.0,1346.0,,,127.0,,,M
24,2022-05-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,120.0,178.0,222.0,,76.0,38.3,1602.0,,585.0,,1017.0,1326.0,,,119.0,,,M
25,2022-04-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,100.0,276.0,256.0,,120.0,37.9,1633.0,,574.0,,1059.0,1354.0,,,152.0,,,M
26,2022-03-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,102.0,212.0,214.0,,100.0,39.1,1636.0,,512.0,,1124.0,1357.0,,,85.0,,,M
27,2022-02-01,28,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,76.0,207.0,181.0,,102.0,37.1,2479.0,,627.0,,1852.0,1287.0,,,97.0,,,M
28,2022-01-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,77.0,186.0,187.0,,76.0,38.5,1791.0,,572.0,,1219.0,1169.0,,,109.0,,,M
29,2021-12-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,32.0,213.0,168.0,,77.0,38.0,1978.0,,598.0,,1380.0,1169.0,,,121.0,,,M
30,2021-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,110.0,133.0,211.0,,32.0,37.6,1432.0,,556.0,,876.0,1320.0,,,119.0,,,M
31,2021-10-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,146.0,189.0,225.0,,110.0,37.1,1871.0,,615.0,,1256.0,1402.0,,,160.0,,,M
32,2021-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,96.0,254.0,204.0,,146.0,37.7,1898.0,,593.0,,1305.0,1383.0,,,187.0,,,M
33,2021-08-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,122.0,362.0,388.0,,96.0,36.8,1561.0,,581.0,,980.0,1302.0,,,142.0,,,M
34,2021-07-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,66.0,338.0,282.0,,122.0,36.6,1914.0,,583.0,,1331.0,1348.0,,,148.0,,,M
35,2021-06-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,135.0,321.0,390.0,,66.0,37.3,2110.0,,571.0,,1539.0,1121.0,,,168.0,,,M
36,2021-05-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,128.0,381.0,374.0,,135.0,38.3,2699.0,,639.0,,2060.0,1211.0,,,231.0,,,M
37,2021-04-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,91.0,383.0,346.0,,128.0,38.6,4135.0,,741.0,,3394.0,1347.0,,,204.0,,,M
38,2021-03-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,98.0,378.0,386.0,,90.0,38.6,3241.0,,628.0,,2613.0,1241.0,,,158.0,,,M
39,2021-02-01,28,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,104.0,297.0,303.0,,98.0,37.6,1959.0,,509.0,,1450.0,1266.0,,,74.0,,,M
40,2021-01-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,126.0,389.0,411.0,,104.0,38.0,1014.0,,484.0,,530.0,974.0,,,224.0,,,M
41,2020-12-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,174.0,384.0,432.0,,126.0,38.6,4629.0,,726.0,,3903.0,1438.0,,,203.0,,,M
42,2020-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,108.0,427.0,361.0,,174.0,39.2,5126.0,,732.0,,4394.0,1381.0,,,226.0,,,M
43,2020-10-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,94.0,400.0,386.0,,108.0,37.6,1471.0,,573.0,,898.0,982.0,,,165.0,,,M
44,2020-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,144.0,480.0,530.0,,94.0,36.8,995.0,,476.0,,519.0,233.0,,,250.0,,,M
45,2020-08-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,144.0,560.0,560.0,,144.0,35.9,1058.0,,492.0,,566.0,632.0,,,295.0,,,M
46,2020-07-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,160.0,676.0,693.0,,143.0,37.1,2978.0,,598.0,,2380.0,1420.0,,,289.0,,,M
47,2020-06-01,8,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,79.0,81.0,,,160.0,,999.0,,139.0,,860.0,1473.0,,,18.0,,,M
48,2020-05-01,1,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,77.0,2.0,,,79.0,,6.0,,4.0,,2.0,1420.0,,,,,,
49,2020-04-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,63.0,378.0,364.0,,77.0,37.7,1007.0,,455.0,,552.0,1494.0,,,199.0,,,M
50,2020-03-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,33.0,217.0,187.0,,63.0,38.1,746.0,,455.0,,291.0,1451.0,,,120.0,,,M
51,2020-02-01,29,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,141.0,123.0,231.0,,33.0,37.3,606.0,,404.0,,202.0,1264.0,,,79.0,,,M
52,2020-01-01,24,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,122.0,310.0,291.0,,141.0,38.4,717.0,,342.0,,375.0,1191.0,,,125.0,,,M
53,2019-12-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,227.0,335.0,440.0,,122.0,38.4,459.0,,445.0,,14.0,1406.0,,,236.0,,,M
54,2019-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,215.0,503.0,491.0,,227.0,38.2,427.0,,427.0,,,,,,320.0,,,M
55,2019-10-01,26,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,153.0,429.0,367.0,,215.0,38.0,5675.0,,655.0,,5020.0,1371.0,,,278.0,,,M
56,2019-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,102.0,778.0,727.0,,153.0,37.2,6979.0,,776.0,,6203.0,1349.0,,,532.0,,,M
57,2019-08-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,75.0,496.0,469.0,,102.0,38.5,3511.0,,609.0,,2902.0,1255.0,,,461.0,,,M
58,2019-07-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,69.0,356.0,350.0,,75.0,36.5,2191.0,,538.0,,1653.0,944.0,,,219.0,,,M
59,2019-06-01,29,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,171.0,309.0,411.0,,69.0,36.6,2340.0,,596.0,,1744.0,1257.0,,,316.0,,,M
60,2019-05-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,106.0,599.0,534.0,,171.0,38.0,3163.0,,760.0,,2403.0,1361.0,,,282.0,,,M
61,2019-04-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,339.0,485.0,718.0,,106.0,37.1,2574.0,,679.0,,1895.0,1415.0,,,285.0,,,M
62,2019-03-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,386.0,819.0,866.0,,339.0,38.3,3203.0,,751.0,,2452.0,1324.0,,,424.0,,,M
63,2019-02-01,28,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,134.0,575.0,323.0,,386.0,38.8,2491.0,,649.0,,1842.0,1139.0,,,296.0,,,M
64,2019-01-01,29,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,218.0,446.0,530.0,,134.0,38.8,3012.0,,733.0,,2279.0,1380.0,,,359.0,,,M
65,2018-12-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,146.0,663.0,591.0,,218.0,38.3,4122.0,,855.0,,3267.0,1302.0,,,699.0,,,M
66,2018-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,154.0,627.0,635.0,,146.0,37.4,3421.0,,747.0,,2674.0,1371.0,,,645.0,,,M
67,2018-10-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,211.0,771.0,828.0,,154.0,37.2,3766.0,,803.0,,2963.0,1475.0,,,543.0,,,M
68,2018-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,131.0,680.0,600.0,,211.0,35.6,3825.0,,801.0,,3024.0,1040.0,,,595.0,,,M
69,2018-08-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,180.0,584.0,633.0,,131.0,35.6,4350.0,,848.0,,3502.0,1055.0,,,431.0,,,M
70,2018-07-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,104.0,689.0,613.0,,180.0,34.9,4017.0,,806.0,,3211.0,1036.0,,,535.0,,,M
71,2018-06-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,151.0,428.0,475.0,,104.0,36.8,4490.0,,806.0,,3684.0,1495.0,,,728.0,,,M
72,2018-05-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,170.0,527.0,546.0,,151.0,36.8,4860.0,,865.0,,3995.0,1495.0,,,143.0,,,M
73,2018-04-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,155.0,670.0,655.0,,170.0,36.8,4128.0,,778.0,,3350.0,1495.0,,,407.0,,,M
74,2018-03-01,31,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,241.0,861.0,947.0,,155.0,36.8,5409.0,,914.0,,4495.0,1495.0,,,449.0,,,M
75,2018-02-01,28,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,314.0,712.0,785.0,,241.0,36.3,4577.0,,814.0,,3763.0,1935.0,,,754.0,,,M
76,2018-01-01,28,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,163.0,931.0,780.0,,314.0,36.4,3992.0,,633.0,,3359.0,1561.0,,,648.0,,,M
77,2017-12-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,153.0,866.0,856.0,,163.0,36.1,2559.0,,601.0,,1958.0,1300.0,,,542.0,,,M
78,2017-11-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,139.0,742.0,728.0,,153.0,36.2,2364.0,,596.0,,1768.0,1235.0,,,466.0,,,M
79,2017-10-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,133.0,629.0,623.0,,139.0,35.8,2635.0,,589.0,,2046.0,1275.0,,,528.0,,,M
80,2017-09-01,30,PR,VERDAD RESOURCES LLC,123,40494,0,NIOBRARA,145.0,853.0,865.0,,133.0,35.7,3091.0,,632.0,,2459.0,1301.0,,,561.0,,,M
81,2017-08-01,30,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,180.0,926.0,961.0,,145.0,34.9,2804.0,,621.0,,2183.0,1294.0,,,645.0,,,M
82,2017-07-01,31,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,176.0,1160.0,1156.0,,180.0,35.1,3249.0,,637.0,,2612.0,1350.0,,,810.0,,,M
83,2017-06-01,30,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,182.0,1147.0,1153.0,,176.0,35.0,3073.0,,580.0,,2493.0,1354.0,,,794.0,,,M
84,2017-05-01,31,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,207.0,1320.0,1345.0,,182.0,35.7,3307.0,,423.0,,2884.0,1358.0,,,1333.0,,,M
85,2017-04-01,30,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,227.0,1311.0,1331.0,,207.0,35.4,3365.0,,399.0,,2966.0,1365.0,,,1185.0,,,M
86,2017-03-01,31,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,178.0,1866.0,1817.0,,227.0,33.9,5067.0,,433.0,,4634.0,1348.0,,,1889.0,,,M
87,2017-02-01,28,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,652.0,2089.0,2563.0,,178.0,33.8,5802.0,,426.0,,5376.0,1340.0,,,2705.0,,,M
88,2017-01-01,31,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,268.0,3337.0,2953.0,,652.0,35.0,6843.0,,497.0,,6346.0,1372.0,,,4563.0,,,M
89,2016-12-01,29,PR,CARRIZO NIOBRARA LLC,123,40494,0,NIOBRARA,365.0,3143.0,3240.0,,268.0,34.6,4039.0,,361.0,,3678.0,1381.0,,,4631.0,,,M
