,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,50.0,122.0,139.0,,33.0,41.0,685.0,,,,685.0,1332.0,,,795.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,30.0,146.0,126.0,,50.0,41.0,1880.0,,,,1880.0,1332.0,,,627.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,25.0,118.0,113.0,,30.0,41.0,2607.0,1.0,,,2606.0,1330.0,,,630.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,25.0,170.0,170.0,,25.0,33.0,1943.0,,,,1943.0,1330.0,,,750.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,24.0,162.0,161.0,,25.0,33.0,2017.0,2.0,,,2015.0,1330.0,,,698.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,38.0,177.0,191.0,,24.0,33.0,2106.0,,,,2106.0,1327.0,,,836.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,22.0,208.0,192.0,,38.0,41.0,2093.0,,,,2093.0,1329.0,,,825.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,29.0,199.0,206.0,,22.0,41.0,2403.0,,,,2403.0,1333.0,,,1065.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,21.0,177.0,169.0,,29.0,41.0,2363.0,,,,2363.0,1343.0,,,841.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42111,0,NIOBRARA,9.0,154.0,142.0,,21.0,40.0,2107.0,,,,2107.0,1343.0,,,809.0,,,M
