,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,13.0,434.0,429.0,,18.0,39.0,2906.0,,,,2906.0,1456.0,,,118.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,20.0,326.0,333.0,,13.0,39.0,2158.0,1.0,,,2157.0,1455.0,,,108.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,9.0,265.0,254.0,,20.0,39.0,2153.0,1.0,,,2152.0,1455.0,,,102.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,12.0,266.0,269.0,,9.0,39.0,2015.0,1.0,,,2014.0,1453.0,,,93.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,17.0,397.0,402.0,,12.0,39.0,2718.0,,,,2718.0,1454.0,,,110.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,14.0,497.0,494.0,,17.0,39.0,2926.0,,,,2926.0,1457.0,,,132.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,11.0,547.0,544.0,,14.0,35.0,2665.0,,,,2665.0,1458.0,,,126.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,14.0,600.0,603.0,,11.0,35.0,2760.0,,,,2760.0,1410.0,,,136.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,11.0,648.0,645.0,,14.0,35.0,2713.0,,,,2713.0,1327.0,,,129.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,13.0,687.0,689.0,,11.0,33.0,2462.0,30.0,,,2432.0,1334.0,,,121.0,,,M
10,2023-07-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,21.0,697.0,705.0,,13.0,40.0,1531.0,15.0,,,1516.0,1334.0,,,122.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,28.0,613.0,620.0,,21.0,42.0,2330.0,27.0,,,2303.0,1334.0,,,137.0,,,M
12,2023-05-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,12.0,565.0,549.0,,28.0,43.0,2720.0,2.0,,,2718.0,1334.0,,,153.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,25.0,452.0,465.0,,12.0,41.0,2323.0,,,,2323.0,1334.0,,,181.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,18.0,557.0,550.0,,25.0,41.0,3360.0,,,,3360.0,1334.0,,,342.0,,,M
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,7.0,340.0,329.0,,18.0,39.0,2637.0,4.0,,,2633.0,1334.0,,,306.0,,,M
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,13.0,443.0,449.0,,7.0,39.0,3586.0,,,,3586.0,1334.0,,,329.0,,,M
17,2022-12-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,11.0,444.0,442.0,,13.0,39.0,4391.0,27.0,,,4364.0,1334.0,,,263.0,,,M
18,2022-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,15.0,548.0,552.0,,11.0,40.0,3604.0,23.0,,,3581.0,1334.0,,,330.0,,,M
19,2022-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,20.0,726.0,731.0,,15.0,39.0,4194.0,,,,4194.0,1332.0,,,370.0,,,M
20,2022-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,12.0,685.0,677.0,,20.0,39.0,4588.0,31.0,,,4557.0,1337.0,,,432.0,,,M
21,2022-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,17.0,669.0,674.0,,12.0,40.0,4225.0,,,,4225.0,1338.0,,,426.0,,,M
22,2022-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,15.0,633.0,631.0,,17.0,38.0,3005.0,,,,3005.0,1338.0,,,269.0,,,M
23,2022-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,21.0,723.0,729.0,,15.0,38.0,4177.0,,,,4177.0,1327.0,,,465.0,,,M
24,2022-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,21.0,755.0,755.0,,21.0,39.0,4509.0,,,,4509.0,1377.0,,,499.0,,,M
25,2022-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,13.0,834.0,826.0,,21.0,38.0,5225.0,2.0,,,5223.0,1396.0,,,623.0,,,M
26,2022-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,10.0,983.0,980.0,,13.0,41.0,5788.0,5.0,,,5783.0,1392.0,,,740.0,,,M
27,2022-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,20.0,862.0,872.0,,10.0,41.0,4928.0,47.0,,,4881.0,1381.0,,,598.0,,,M
28,2022-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,18.0,964.0,962.0,,20.0,38.0,6148.0,,,,6148.0,1373.0,,,729.0,,,M
29,2021-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,20.0,990.0,992.0,,18.0,39.0,5595.0,,,,5595.0,1382.0,,,707.0,,,M
30,2021-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42643,0,NIOBRARA,23.0,1011.0,1014.0,,20.0,37.0,5275.0,,,,5275.0,1377.0,,,708.0,,,M
31,2021-10-01,29,PR,WHITING OIL & GAS CORPORATION,123,42643,0,NIOBRARA,19.0,1116.0,1112.0,,23.0,38.9,5242.0,14.0,,,5228.0,1369.0,,,790.0,,,M
32,2021-09-01,23,PR,WHITING OIL & GAS CORPORATION,123,42643,0,NIOBRARA,,891.0,872.0,,19.0,38.7,1852.0,,,,1852.0,1568.0,,,547.0,,,M
33,2021-08-01,0,SI,WHITING OIL & GAS CORPORATION,123,42643,0,NIOBRARA,3.0,,3.0,,,39.2,,,,,,,,,,,,
34,2021-07-01,4,PR,WHITING OIL & GAS CORPORATION,123,42643,0,NIOBRARA,23.0,82.0,102.0,,3.0,38.4,324.0,,,,324.0,1819.0,,,55.0,,,M
35,2021-06-01,30,PR,WHITING OIL & GAS CORPORATION,123,42643,0,NIOBRARA,17.0,1032.0,1026.0,,23.0,39.9,1594.0,,,,1594.0,1652.0,,,624.0,,,M
