,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,45.0,113.0,127.0,,31.0,41.0,1863.0,,,,1863.0,1332.0,,,343.0,,,M
1,2024-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,44.0,131.0,130.0,,45.0,41.0,1888.0,,,,1888.0,1332.0,,,315.0,,,M
2,2024-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,25.0,171.0,152.0,,44.0,41.0,2080.0,,,,2080.0,1330.0,,,368.0,,,M
3,2024-02-01,29,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,27.0,169.0,171.0,,25.0,33.0,1904.0,,,,1904.0,1330.0,,,287.0,,,M
4,2024-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,26.0,174.0,173.0,,27.0,33.0,1976.0,2.0,,,1974.0,1330.0,,,195.0,,,M
5,2023-12-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,39.0,191.0,204.0,,26.0,33.0,2095.0,,,,2095.0,1327.0,,,250.0,,,M
6,2023-11-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,24.0,216.0,201.0,,39.0,41.0,2325.0,,,,2325.0,1329.0,,,405.0,,,M
7,2023-10-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,35.0,216.0,227.0,,24.0,41.0,2649.0,,,,2649.0,1333.0,,,510.0,,,M
8,2023-09-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,31.0,211.0,207.0,,35.0,41.0,2487.0,,,,2487.0,1343.0,,,491.0,,,M
9,2023-08-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,22.0,229.0,220.0,,31.0,40.0,2728.0,,,,2728.0,1343.0,,,549.0,,,M
10,2023-07-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,41.0,238.0,257.0,,22.0,40.0,2587.0,,,,2587.0,1336.0,,,472.0,,,M
11,2023-06-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,29.0,169.0,157.0,,41.0,40.0,2511.0,,,,2511.0,1323.0,,,478.0,,,M
12,2023-05-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,39.0,180.0,190.0,,29.0,40.0,2834.0,,,,2834.0,1323.0,,,543.0,,,M
13,2023-04-01,30,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,54.0,213.0,228.0,,39.0,40.0,2756.0,,,,2756.0,1323.0,,,509.0,,,M
14,2023-03-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,36.0,243.0,225.0,,54.0,41.0,2901.0,,,,2901.0,1330.0,,,635.0,,,M
15,2023-02-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,30.0,240.0,234.0,,36.0,42.0,2611.0,,,,2611.0,1330.0,,,842.0,,,M
16,2023-01-01,31,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,18.0,263.0,251.0,,30.0,41.0,3340.0,,,,3340.0,1332.0,,,811.0,,,M
17,2022-12-01,28,PR,FUNDARE RESOURCES OPERATING COMPANY LLC,123,42114,0,NIOBRARA,15.0,224.0,221.0,,18.0,38.0,3579.0,1.0,,,3578.0,1335.0,,,458.0,,,M
