,First of Month,Days Produced,Well Status,Operator Name,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2024-05-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,103.0,834.0,859.0,,78.0,39.1,533.0,,136.0,-5.0,402.0,1326.0,,,527.0,,,C
1,2024-04-01,29,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,114.0,947.0,958.0,,103.0,39.2,758.0,,187.0,-18.0,589.0,1321.0,,,395.0,,,C
2,2024-03-01,29,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,110.0,1109.0,1105.0,,114.0,40.1,556.0,,145.0,,411.0,1403.0,,,483.0,,,C
3,2024-02-01,29,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,110.0,931.0,932.0,1.0,110.0,40.8,1095.0,,222.0,,873.0,1336.0,,,503.0,,,C
4,2024-01-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,77.0,911.0,878.0,,110.0,38.5,278.0,,203.0,,75.0,1326.0,,,456.0,,,C
5,2023-12-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,104.0,1008.0,1035.0,,77.0,38.9,586.0,,135.0,,451.0,1332.0,,,769.0,,,C
6,2023-11-01,28,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,84.0,777.0,757.0,,104.0,38.9,225.0,,55.0,,170.0,1326.0,,,508.0,,,C
7,2023-10-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,112.0,952.0,980.0,,84.0,38.6,852.0,,199.0,,653.0,1353.0,,,558.0,,,C
8,2023-09-01,30,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,105.0,1027.0,1020.0,,112.0,39.4,1391.0,,311.0,,1080.0,1372.0,,,744.0,,,C
9,2023-08-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,148.0,1130.0,1174.0,1.0,105.0,39.3,1296.0,,259.0,,1037.0,1374.0,,,886.0,,,C
10,2023-07-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,83.0,1052.0,986.0,-1.0,148.0,39.5,1627.0,,359.0,,1268.0,1346.0,,,744.0,,,C
11,2023-06-01,29,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,111.0,975.0,1003.0,,83.0,39.4,1155.0,,247.0,,908.0,1358.0,,,763.0,,,C
12,2023-05-01,31,PR,NOBLE ENERGY INC,123,43293,0,NIOBRARA,184.0,1474.0,1547.0,,111.0,53.4,1653.0,,356.0,,1297.0,1349.0,,,1228.0,,,M
