a,b,min_months,max_months,discard_gaps,lateral_length_ft,has_produced,sufficient_data,actual_months,API_Label,formations
-3.19920301228213,-0.002238278237065084,36,48,True,4314.0,True,True,48,05-123-33475,NIOBRARA
-2.8207643994916847,-0.00211473249707148,36,48,True,4328.0,True,True,48,05-123-33493,NIOBRARA
-2.354382414697587,-0.002881238035072503,36,48,True,4262.0,True,True,48,05-123-33563,NIOBRARA
-3.905906317162927,-0.002664588495511296,36,48,True,4281.0,True,True,48,05-123-33681,NIOBRARA
-1.9717732135396746,-0.0031999076056796107,36,48,True,3533.0,True,True,48,05-123-33688,NIOBRARA
-2.398755287753955,-0.002805267561342039,36,48,True,4344.0,True,True,48,05-123-33689,NIOBRARA
-3.101402413025737,-0.001789049487165545,36,48,True,4028.0,True,True,48,05-123-33800,NIOBRARA
-3.745226915337164,-0.002600690927986052,36,48,True,4364.0,True,True,48,05-123-33801,NIOBRARA
-3.6153260205583355,-0.002627070401867966,36,48,True,4288.0,True,True,48,05-123-33822,NIOBRARA
-2.424105352540403,-0.0026138747196238683,36,48,True,4368.0,True,True,48,05-123-33945,NIOBRARA
-2.567106269468365,-0.003307751260160972,36,48,True,4180.0,True,True,48,05-123-33955,NIOBRARA
-3.41806358233057,-0.0032126717058439135,36,48,True,4476.0,True,True,48,05-123-33956,NIOBRARA
-2.6385242684775716,-0.002880425898069672,36,48,True,4283.0,True,True,48,05-123-33959,NIOBRARA
-2.883867992518834,-0.003006381092496997,36,48,True,5784.0,True,True,48,05-123-33960,NIOBRARA
-3.42290061140136,-0.0027395557836440558,36,48,True,4329.0,True,True,48,05-123-34100,NIOBRARA
-2.083054335536156,-0.0021976871021454217,36,48,True,4313.0,True,True,48,05-123-34152,NIOBRARA
-3.1330209312967514,-0.0017611130984944152,36,48,True,4393.0,True,True,48,05-123-34351,NIOBRARA
-2.966730178825052,-0.002148216282723378,36,48,True,4313.0,True,True,48,05-123-34384,NIOBRARA
-3.2093828706232297,-0.0038773154061898193,36,48,True,3779.0,True,True,48,05-123-34387,NIOBRARA
-3.3522348405097375,-0.0023282885886275785,36,48,True,4397.0,True,True,48,05-123-34404,NIOBRARA
-2.8799111797664447,-0.002364401698254711,36,48,True,4260.0,True,True,48,05-123-34418,NIOBRARA
-3.0887974015003454,-0.0016190740394865291,36,48,True,6691.0,True,True,48,05-123-34420,NIOBRARA
-2.1664657522658177,-0.0036923433424111015,36,48,True,4007.0,True,True,48,05-123-34430,NIOBRARA
-3.526126954018856,-0.002534907606614277,36,48,True,3801.0,True,True,48,05-123-34438,NIOBRARA
-2.9929050837615687,-0.002436623850962503,36,48,True,4013.0,True,True,48,05-123-34685,NIOBRARA
-3.0650578824832593,-0.002355990026783904,36,48,True,4649.0,True,True,48,05-123-34749,NIOBRARA
-2.9714567779911936,-0.00305297034807601,36,48,True,3948.0,True,True,48,05-123-34824,NIOBRARA
-3.340154962796371,-0.0031344223509137004,36,48,True,9488.0,True,True,48,05-123-34825,NIOBRARA
-3.046028092013426,-0.002703580651879236,36,48,True,3960.0,True,True,48,05-123-34880,NIOBRARA
-3.588954567254651,-0.0021678567200176667,36,48,True,4077.0,True,True,48,05-123-34888,NIOBRARA
-2.435161793716051,-0.0022647689151204763,36,48,True,4020.0,True,True,48,05-123-34896,NIOBRARA
-3.275228819394802,-0.0022592124335392206,36,48,True,3919.0,True,True,48,05-123-34978,NIOBRARA
-3.8347851106382422,-0.001875521167313056,36,48,True,3907.0,True,True,48,05-123-34980,NIOBRARA
-2.413857910284813,-0.0029970373204408853,36,48,True,3690.0,True,True,48,05-123-35005,NIOBRARA
-3.480762678162261,-0.002127090535487951,36,48,True,3991.0,True,True,48,05-123-35011,NIOBRARA
-2.3301280563501603,-0.0025322528263648373,36,48,True,4231.0,True,True,48,05-123-35102,NIOBRARA
-3.569748155860874,-0.0026151206526902372,36,48,True,4172.0,True,True,48,05-123-35277,NIOBRARA
-2.105781382565962,-0.0026284541341888555,36,48,True,4306.0,True,True,48,05-123-35286,NIOBRARA
-2.011168751134311,-0.002555537686665695,36,48,True,4260.0,True,True,48,05-123-35287,NIOBRARA
-2.0701402677169862,-0.0022595715363900692,36,48,True,4383.0,True,True,48,05-123-35288,NIOBRARA
-4.180745888823395,-0.0018382016318708584,36,48,True,5133.0,True,True,48,05-123-35357,NIOBRARA
-3.1166399957303863,-0.0037697297278953255,36,48,True,5512.0,True,True,48,05-123-35424,NIOBRARA
-3.843417824267364,-0.0020864187320692395,36,48,True,4039.0,True,True,48,05-123-35500,NIOBRARA
-3.1188013282363554,-0.0038883540393184696,36,48,True,4365.0,True,True,48,05-123-35685,NIOBRARA
-3.593686010303814,-0.0025661530428734013,36,48,True,4400.0,True,True,48,05-123-35804,NIOBRARA
-2.1339701037526853,-0.0038493678663564686,36,48,True,4340.0,True,True,48,05-123-35812,NIOBRARA
-3.127082979134291,-0.003277179013496648,36,48,True,4396.0,True,True,48,05-123-35814,NIOBRARA
-3.862885140763233,-0.002265955257898512,36,48,True,4134.0,True,True,48,05-123-35958,NIOBRARA
-4.0182742063209105,-0.0015929595890930995,36,48,True,6724.0,True,True,48,05-123-36029,NIOBRARA
-3.3414639927352563,-0.0028493301552710657,36,48,True,4347.0,True,True,48,05-123-36034,NIOBRARA
-3.873632214577661,-0.0008812884673455666,36,48,True,6865.0,True,True,48,05-123-36052,NIOBRARA
-2.9679532126573194,-0.0021756581813636854,36,48,True,6716.0,True,True,48,05-123-36057,NIOBRARA
-2.2849645839203085,-0.003217973607900465,36,48,True,4411.0,True,True,48,05-123-36068,NIOBRARA
-3.45887813768641,-0.001048911530296793,36,48,True,7547.0,True,True,48,05-123-36121,NIOBRARA
-2.9942327042726693,-0.0028186926657403186,36,48,True,4075.0,True,True,48,05-123-36123,NIOBRARA
-2.5178351396635033,-0.0015688439165968638,36,48,True,6659.0,True,True,48,05-123-36124,NIOBRARA
-3.3793928410521845,-0.0022068010351159618,36,48,True,4059.0,True,True,48,05-123-36127,NIOBRARA
-3.3223534742785943,-0.002154298399378271,36,48,True,6677.0,True,True,48,05-123-36130,NIOBRARA
-3.1550792747069556,-0.0024544568723565904,36,48,True,5084.0,True,True,48,05-123-36168,NIOBRARA
-3.4245153446472543,-0.0030542915853252503,36,48,True,4914.0,True,True,48,05-123-36243,NIOBRARA
-3.10815771887004,-0.0033357360964520206,36,48,True,4334.0,True,True,48,05-123-36256,NIOBRARA
-3.2205062623893728,-0.0019421027582881196,36,48,True,6765.0,True,True,48,05-123-36257,NIOBRARA
-2.335979383568882,-0.0027245961073114468,36,48,True,4304.0,True,True,48,05-123-36263,NIOBRARA
-2.265718259341827,-0.0012754421641719496,36,48,True,4382.0,True,True,48,05-123-36267,NIOBRARA
-2.4110187269943726,-0.002760015029240391,36,48,True,4382.0,True,True,48,05-123-36268,NIOBRARA
-2.5063046450534694,-0.002452761273508681,36,48,True,4271.0,True,True,48,05-123-36270,NIOBRARA
-3.360615726202159,-0.0024209361940536515,36,48,True,4444.0,True,True,48,05-123-36272,NIOBRARA
-4.299053000885297,-0.0015110533037322926,36,48,True,4350.0,True,True,48,05-123-36293,NIOBRARA
-3.7702923103088515,-0.0025672952573619484,36,48,True,6800.0,True,True,48,05-123-36316,NIOBRARA
-2.5728055021406533,-0.0028992860528979205,36,48,True,4409.0,True,True,48,05-123-36331,NIOBRARA
-2.4981949661745233,-0.0032211459668587297,36,48,True,4340.0,True,True,48,05-123-36332,NIOBRARA
-2.8769743725980423,-0.005461955423478967,36,48,True,4326.0,True,True,48,05-123-36336,NIOBRARA
-2.5223808348307966,-0.004111984776567699,36,48,True,4388.0,True,True,48,05-123-36337,NIOBRARA
-3.4607633047845283,-0.0024815193161985064,36,48,True,4486.0,True,True,48,05-123-36338,NIOBRARA
-2.940362558616604,-0.003044844474007205,36,48,True,4104.0,True,True,48,05-123-36389,NIOBRARA
-3.367758573316774,-0.002171419486963043,36,48,True,4140.0,True,True,48,05-123-36390,NIOBRARA
-2.2658449503483995,-0.0027804099994866347,36,48,True,4289.0,True,True,46,05-123-36392,NIOBRARA
-2.1258578990242363,-0.001754914569170654,36,48,True,4010.0,True,True,48,05-123-36418,NIOBRARA
-4.150269200461659,-0.0015298099194766435,36,48,True,4435.0,True,True,48,05-123-36549,NIOBRARA
-3.003032515524965,-0.0033088067481254683,36,48,True,4409.0,True,True,48,05-123-36578,NIOBRARA
-2.250946267388131,-0.0029031149862091617,36,48,True,6482.0,True,True,48,05-123-36579,NIOBRARA
-2.95816102021473,-0.0020059146120648226,36,48,True,4414.0,True,True,48,05-123-36581,NIOBRARA
-2.3299055389965586,-0.0027097026715896537,36,48,True,4349.0,True,True,48,05-123-36625,NIOBRARA
-3.0506017191102828,-0.001220430468967536,36,48,True,6888.0,True,True,48,05-123-36647,NIOBRARA
-2.434306695262692,-0.004182966301831482,36,48,True,4380.0,True,True,48,05-123-36657,NIOBRARA
-2.345380791222711,-0.005195339291803028,36,48,True,4516.0,True,True,41,05-123-36658,NIOBRARA
-2.594777777932412,-0.002120137906349842,36,48,True,4368.0,True,True,48,05-123-36659,NIOBRARA
-2.378033975870252,-0.002669168096312336,36,48,True,4329.0,True,True,48,05-123-36660,NIOBRARA
-3.648676829194702,-0.0020946783999403057,36,48,True,4273.0,True,True,48,05-123-36663,NIOBRARA
-2.886019488110654,-0.002389572377457192,36,48,True,4403.0,True,True,48,05-123-36678,NIOBRARA
-2.680272601062535,-0.0028786491660725898,36,48,True,4402.0,True,True,48,05-123-36680,NIOBRARA
-2.992495997519446,-0.0025991295648724946,36,48,True,4421.0,True,True,48,05-123-36681,NIOBRARA
-2.578015019543436,-0.0035360184504752254,36,48,True,4424.0,True,True,48,05-123-36683,NIOBRARA
-2.6954663974038477,-0.0013282058528614085,36,48,True,6745.0,True,True,48,05-123-36702,NIOBRARA
-3.392591924613536,-0.002652809915493736,36,48,True,4902.0,True,True,48,05-123-36703,NIOBRARA
-3.183415983079071,-0.0030582803555640236,36,48,True,6761.0,True,True,48,05-123-36773,NIOBRARA
-3.7621436599064078,-0.0015860257889292455,36,48,True,4277.0,True,True,48,05-123-36799,NIOBRARA
-3.358600875007748,-0.0026975857397279757,36,48,True,4331.0,True,True,48,05-123-36800,NIOBRARA
-3.1012998586485376,-0.003018639062888127,36,48,True,4411.0,True,True,48,05-123-36864,NIOBRARA
-3.2758457704445436,-0.0022942348806616894,36,48,True,4263.0,True,True,48,05-123-36865,NIOBRARA
-3.472807603790515,-0.002707843403295247,36,48,True,4464.0,True,True,48,05-123-36868,NIOBRARA
-2.8462552110296784,-0.0033559917300946636,36,48,True,4302.0,True,True,48,05-123-36869,NIOBRARA
-3.4709989094601306,-0.003010358605239888,36,48,True,7645.0,True,True,48,05-123-36949,NIOBRARA
-2.125081792376763,-0.0028617820257657027,36,48,True,4181.0,True,True,48,05-123-36951,NIOBRARA
-3.766582461877896,-0.001468256876024415,36,48,True,4216.0,True,True,48,05-123-36952,NIOBRARA
-2.6789996262243365,-0.00233508256335815,36,48,True,4225.0,True,True,48,05-123-36972,NIOBRARA
-3.0757328898641862,-0.0031044983300443935,36,48,True,4377.0,True,True,48,05-123-36995,NIOBRARA
-2.907483249382963,-0.0022634321834143645,36,48,True,4420.0,True,True,48,05-123-36996,NIOBRARA
-3.381361198224095,-0.0019522035322858493,36,48,True,4337.0,True,True,48,05-123-37002,NIOBRARA
-3.9643354770555166,-0.002404341162600311,36,48,True,4342.0,True,True,48,05-123-37069,NIOBRARA
-2.7821562051494304,-0.0024643723283024536,36,48,True,4349.0,True,True,48,05-123-37070,NIOBRARA
-2.568941743178917,-0.0032987710560742406,36,48,True,3795.0,True,True,48,05-123-37073,NIOBRARA
-2.2443444917421114,-0.0017166289354945375,36,48,True,3984.0,True,True,48,05-123-37096,NIOBRARA
-2.178087409870582,-0.001968125838577982,36,48,True,4368.0,True,True,48,05-123-37097,NIOBRARA
-3.1738518561637634,-0.0033388161624620443,36,48,True,4561.0,True,True,48,05-123-37237,NIOBRARA
-2.99594260458472,-0.0030604370166110325,36,48,True,4504.0,True,True,48,05-123-37239,NIOBRARA
-2.7336040290984642,-0.003626804835180319,36,48,True,4371.0,True,True,48,05-123-37240,NIOBRARA
-3.319989719612101,-0.002786075570363472,36,48,True,4703.0,True,True,48,05-123-37243,NIOBRARA
-3.084783224347689,-0.0027586806159952985,36,48,True,4333.0,True,True,48,05-123-37244,NIOBRARA
-2.7456164704247326,-0.0026195797640402797,36,48,True,4378.0,True,True,48,05-123-37245,NIOBRARA
-2.4849732708740655,-0.002660943766503072,36,48,True,4315.0,True,True,48,05-123-37283,NIOBRARA
-2.2590279186404816,-0.0027008526742679584,36,48,True,4237.0,True,True,48,05-123-37367,NIOBRARA
-2.887731914582722,-0.001761612497137085,36,48,True,4248.0,True,True,48,05-123-37368,NIOBRARA
-2.367591590590184,-0.0024826993964829304,36,48,True,4283.0,True,True,48,05-123-37369,NIOBRARA
-2.766740509459375,-0.003201204118818021,36,48,True,4459.0,True,True,48,05-123-37372,NIOBRARA
-2.955443025609267,-0.0032891788660752057,36,48,True,4327.0,True,True,48,05-123-37373,NIOBRARA
-2.4309045794080317,-0.0029698579385358374,36,48,True,4219.0,True,True,48,05-123-37432,NIOBRARA
-2.6068693426860867,-0.002325005098030818,36,48,True,4232.0,True,True,48,05-123-37433,NIOBRARA
-2.5408668144245357,-0.002623498895785158,36,48,True,4241.0,True,True,48,05-123-37434,NIOBRARA
-3.2464023432269347,-0.002049459342309628,36,48,True,3931.0,True,True,48,05-123-37445,NIOBRARA
-3.008037804710984,-0.0017167974005809518,36,48,True,4022.0,True,True,48,05-123-37448,NIOBRARA
-3.1742909991702097,-0.0015289436270173962,36,48,True,3949.0,True,True,48,05-123-37451,NIOBRARA
-2.389476973925885,-0.00202307414010879,36,48,True,4485.0,True,True,48,05-123-37452,NIOBRARA
-2.249649745560367,-0.002971815768064719,36,48,True,4479.0,True,True,48,05-123-37453,NIOBRARA
-2.5409974958546466,-0.0024180253903036725,36,48,True,4582.0,True,True,48,05-123-37455,NIOBRARA
-2.3049602510681595,-0.0026076741544472813,36,48,True,4545.0,True,True,48,05-123-37457,NIOBRARA
-2.762779274783726,-0.002741745057988889,36,48,True,4544.0,True,True,48,05-123-37458,NIOBRARA
-3.0517992724404874,-0.002327629867133764,36,48,True,3985.0,True,True,48,05-123-37459,NIOBRARA
-2.5911538591280214,-0.00254793045629671,36,48,True,3908.0,True,True,48,05-123-37460,NIOBRARA
-2.854959658516567,-0.0024245795499998743,36,48,True,3835.0,True,True,48,05-123-37461,NIOBRARA
-2.51693001888536,-0.0021529814482132248,36,48,True,4400.0,True,True,48,05-123-37462,NIOBRARA
-3.073003986532805,-0.0023089562623834813,36,48,True,3781.0,True,True,48,05-123-37463,NIOBRARA
-2.8709082123722567,-0.002300566675306012,36,48,True,8981.0,True,True,48,05-123-37465,NIOBRARA
-2.708115821083516,-0.002642374700816217,36,48,True,4405.0,True,True,48,05-123-37466,NIOBRARA
-2.5855136158847563,-0.002734592903853043,36,48,True,4515.0,True,True,48,05-123-37467,NIOBRARA
-2.8853592749188146,-0.002690206488513089,36,48,True,3948.0,True,True,48,05-123-37470,NIOBRARA
-2.502838086208997,-0.0020531870702049804,36,48,True,4352.0,True,True,48,05-123-37471,NIOBRARA
-2.4078199286174153,-0.0038754337672760875,36,48,True,3937.0,True,True,48,05-123-37472,NIOBRARA
-2.8093746045280223,-0.0025807167735521566,36,48,True,9054.0,True,True,48,05-123-37473,NIOBRARA
-2.4773514202372073,-0.00269522323212054,36,48,True,4430.0,True,True,48,05-123-37475,NIOBRARA
-2.7113760240648617,-0.002182675130502512,36,48,True,4536.0,True,True,48,05-123-37476,NIOBRARA
-2.9623860845901513,-0.0020540738556372533,36,48,True,9113.0,True,True,48,05-123-37479,NIOBRARA
-3.064486745468961,-0.0027020969035216167,36,48,True,3962.0,True,True,48,05-123-37480,NIOBRARA
-2.9803664198424418,-0.002541023246425739,36,48,True,3928.0,True,True,48,05-123-37481,NIOBRARA
-3.0893797113951424,-0.0021560761231860415,36,48,True,3913.0,True,True,48,05-123-37482,NIOBRARA
-2.7367844090666265,-0.0023281061489956317,36,48,True,4481.0,True,True,48,05-123-37483,NIOBRARA
-2.8155609927791456,-0.00222017493479358,36,48,True,4291.0,True,True,48,05-123-37484,NIOBRARA
-2.65880719405031,-0.003178200835194512,36,48,True,4286.0,True,True,48,05-123-37486,NIOBRARA
-2.2289707459160164,-0.0028584845293165477,36,48,True,3934.0,True,True,48,05-123-37489,NIOBRARA
-2.414463827522688,-0.003330769886475924,36,48,True,4169.0,True,True,48,05-123-37490,NIOBRARA
-2.5165188746846194,-0.002638354083795338,36,48,True,4134.0,True,True,48,05-123-37493,NIOBRARA
-3.5688453849863926,-0.0022733259231926066,36,48,True,3990.0,True,True,48,05-123-37506,NIOBRARA
-2.668490502831075,-0.0028570001034975956,36,48,True,4203.0,True,True,48,05-123-37507,NIOBRARA
-2.939814055674987,-0.002478560870587984,36,48,True,9428.0,True,True,48,05-123-37517,NIOBRARA
-2.970950707712305,-0.002519578138900835,36,48,True,3974.0,True,True,48,05-123-37527,NIOBRARA
-2.6339394888852836,-0.0027860562798517003,36,48,True,3939.0,True,True,48,05-123-37528,NIOBRARA
-3.090238753528586,-0.0026691678970969966,36,48,True,4003.0,True,True,48,05-123-37530,NIOBRARA
-2.937070072742845,-0.0026492683073319396,36,48,True,3977.0,True,True,48,05-123-37533,NIOBRARA
-3.065446238856891,-0.0029692344949190487,36,48,True,3676.0,True,True,48,05-123-37537,NIOBRARA
-3.0935602477333135,-0.0025290186168064597,36,48,True,3896.0,True,True,48,05-123-37539,NIOBRARA
-2.993672965464537,-0.002461091860483566,36,48,True,4029.0,True,True,48,05-123-37540,NIOBRARA
-2.6426932775781053,-0.0029023173585459336,36,48,True,3895.0,True,True,48,05-123-37542,NIOBRARA
-2.575212823288048,-0.0027665342666171157,36,48,True,3950.0,True,True,48,05-123-37543,NIOBRARA
-2.988641681561482,-0.0020972297303634684,36,48,True,3954.0,True,True,48,05-123-37545,NIOBRARA
-2.997109557866842,-0.0023322445399386427,36,48,True,3983.0,True,True,48,05-123-37546,NIOBRARA
-2.7359867479927824,-0.0025439013360116173,36,48,True,3775.0,True,True,48,05-123-37547,NIOBRARA
-2.2715594602473312,-0.003551104783836872,36,48,True,4077.0,True,True,48,05-123-37548,NIOBRARA
-2.489471567751845,-0.0034119049013420027,36,48,True,4255.0,True,True,48,05-123-37549,NIOBRARA
-2.2999878221639283,-0.002791600240280253,36,48,True,4023.0,True,True,48,05-123-37550,NIOBRARA
-2.3147093339611917,-0.003280017536923214,36,48,True,4312.0,True,True,48,05-123-37617,NIOBRARA
-2.4752768486852244,-0.0029521650516438633,36,48,True,3960.0,True,True,48,05-123-37618,NIOBRARA
-2.5302494695518565,-0.0031557747134581078,36,48,True,3893.0,True,True,48,05-123-37619,NIOBRARA
-2.138498496111373,-0.0031747341454648357,36,48,True,4523.0,True,True,48,05-123-37621,NIOBRARA
-2.0336458226938126,-0.0037942091958912635,36,48,True,4553.0,True,True,48,05-123-37622,NIOBRARA
-3.1592941482932986,-0.0022884377753662395,36,48,True,4470.0,True,True,48,05-123-37623,NIOBRARA
-2.5581687344688566,-0.002822593207487788,36,48,True,4524.0,True,True,48,05-123-37624,NIOBRARA
-2.148053961958692,-0.0034492904025570604,36,48,True,4503.0,True,True,48,05-123-37625,NIOBRARA
-2.2488509172324487,-0.0036816055076646426,36,48,True,3894.0,True,True,48,05-123-37626,NIOBRARA
-2.8063599282662515,-0.0022321226902486196,36,48,True,3884.0,True,True,48,05-123-37627,NIOBRARA
-2.4982030843223475,-0.0030223448408831823,36,48,True,4043.0,True,True,48,05-123-37628,NIOBRARA
-2.595774845499225,-0.0028943735806149875,36,48,True,3907.0,True,True,48,05-123-37630,NIOBRARA
-2.18912557025404,-0.0027714500252525474,36,48,True,3868.0,True,True,48,05-123-37631,NIOBRARA
-2.3015208363131276,-0.002952329746745506,36,48,True,4517.0,True,True,48,05-123-37637,NIOBRARA
-3.082872956690559,-0.002697839278674033,36,48,True,6697.0,True,True,48,05-123-37697,NIOBRARA
-3.2450454514704004,-0.0027500364679215344,36,48,True,6677.0,True,True,48,05-123-37708,NIOBRARA
-2.7643047113841765,-0.00245592289497939,36,48,True,6737.0,True,True,48,05-123-37730,NIOBRARA
-3.5350992573567375,-0.002463803274206918,36,48,True,6801.0,True,True,48,05-123-37744,NIOBRARA
-3.418416246929378,-0.002292486416336583,36,48,True,6776.0,True,True,48,05-123-37748,NIOBRARA
-3.577008158026719,-0.0028143420706627114,36,48,True,6894.0,True,True,48,05-123-37765,NIOBRARA
-3.3519200052981843,-0.0031139042900836258,36,48,True,6950.0,True,True,48,05-123-37766,NIOBRARA
-4.15644276205497,-0.002022837636527481,36,48,True,6986.0,True,True,48,05-123-37767,NIOBRARA
-2.762058432506363,-0.0034578470158641156,36,48,True,4307.0,True,True,48,05-123-37812,NIOBRARA
-2.9631928439024033,-0.0035397879004240023,36,48,True,4321.0,True,True,48,05-123-37813,NIOBRARA
-4.016372931071897,-0.0024568210148706456,36,48,True,6975.0,True,True,48,05-123-37838,NIOBRARA
-3.816469334985368,-0.0026008896655460275,36,48,True,7043.0,True,True,48,05-123-37839,NIOBRARA
-3.84663272157258,-0.002762558933009046,36,48,True,6897.0,True,True,48,05-123-37840,NIOBRARA
-3.90827830397605,-0.00221751229765246,36,48,True,7030.0,True,True,48,05-123-37841,NIOBRARA
-3.219389718238859,-0.0023133274117005014,36,48,True,6833.0,True,True,48,05-123-37844,NIOBRARA
-3.1399997298510205,-0.0029757192386432544,36,48,True,6896.0,True,True,48,05-123-37845,NIOBRARA
-3.508783332681288,-0.002290503341807635,36,48,True,7079.0,True,True,48,05-123-37847,NIOBRARA
-3.7252670867476136,-0.0019329604850406032,36,48,True,7036.0,True,True,48,05-123-37848,NIOBRARA
-2.91441038017206,-0.0018820120942223489,36,48,True,6455.0,True,True,48,05-123-37874,NIOBRARA
-3.8964956214120736,-0.0019900138783106747,36,48,True,7699.0,True,True,48,05-123-37875,NIOBRARA
-2.975914277227282,-0.002363486525688119,36,48,True,6736.0,True,True,48,05-123-37876,NIOBRARA
-3.498830480976739,-0.002958899659922472,36,48,True,7411.0,True,True,48,05-123-37877,NIOBRARA
-3.554135277106848,-0.0023753603073390973,36,48,True,7536.0,True,True,48,05-123-37878,NIOBRARA
-3.5486012943896257,-0.0022697286901550437,36,48,True,7725.0,True,True,48,05-123-37879,NIOBRARA
-2.7180694019100953,-0.0027976850919087717,36,48,True,6658.0,True,True,48,05-123-37880,NIOBRARA
-2.6095134726576723,-0.0027844135673014627,36,48,True,6904.0,True,True,48,05-123-37898,NIOBRARA
-3.0559584229413663,-0.0016575902578678187,36,48,True,6874.0,True,True,48,05-123-37899,NIOBRARA
-2.9008751907494226,-0.002487585455701458,36,48,True,6655.0,True,True,48,05-123-37900,NIOBRARA
-2.860725207677221,-0.0027508597354587425,36,48,True,6747.0,True,True,48,05-123-37901,NIOBRARA
-3.000370797539884,-0.002765082124602467,36,48,True,7709.0,True,True,48,05-123-37949,NIOBRARA
-2.855076698028103,-0.002865940073145953,36,48,True,7817.0,True,True,48,05-123-37953,NIOBRARA
-3.3052959393267263,-0.0020205918982589555,36,48,True,7596.0,True,True,48,05-123-37956,NIOBRARA
-2.9624620014728356,-0.0026075925620221772,36,48,True,7680.0,True,True,48,05-123-37974,NIOBRARA
-3.504963884987845,-0.0023993745486666673,36,48,True,6847.0,True,True,48,05-123-37978,NIOBRARA
-3.353907737609752,-0.002699707538150063,36,48,True,8356.0,True,True,48,05-123-37986,NIOBRARA
-3.2934726216840464,-0.0030503392533378433,36,48,True,8329.0,True,True,48,05-123-37987,NIOBRARA
-2.98265624839678,-0.002581211961588152,36,48,True,7296.0,True,True,48,05-123-37988,NIOBRARA
-3.558145781099374,-0.0022188349989005905,36,48,True,8151.0,True,True,48,05-123-37989,NIOBRARA
-2.7526970353143323,-0.0025098767303141398,36,48,True,6863.0,True,True,48,05-123-37990,NIOBRARA
-2.6348387016131416,-0.00246818226790916,36,48,True,6844.0,True,True,48,05-123-37991,NIOBRARA
-2.8304537276861934,-0.0025428832868090697,36,48,True,7086.0,True,True,48,05-123-37992,NIOBRARA
-3.4265440963463054,-0.0022323099588249275,36,48,True,7738.0,True,True,48,05-123-38041,NIOBRARA
-3.3039411835315966,-0.0022422461133391534,36,48,True,7837.0,True,True,48,05-123-38042,NIOBRARA
-3.455180740938072,-0.002459154229025334,36,48,True,7778.0,True,True,48,05-123-38043,NIOBRARA
-3.5034091879737654,-0.0024326910046938897,36,48,True,7951.0,True,True,48,05-123-38044,NIOBRARA
-2.645052363840314,-0.0024031839685298077,36,48,True,6663.0,True,True,48,05-123-38045,NIOBRARA
-3.6425100083390296,-0.0020427480544979526,36,48,True,7919.0,True,True,48,05-123-38060,NIOBRARA
-3.433837502229151,-0.0020906202037038212,36,48,True,7535.0,True,True,48,05-123-38061,NIOBRARA
-3.6477350097221017,-0.001829058356396137,36,48,True,7403.0,True,True,48,05-123-38062,NIOBRARA
-3.6144650561064124,-0.0013969334567927587,36,48,True,7772.0,True,True,48,05-123-38063,NIOBRARA
-3.4297918190433916,-0.0021089603712771687,36,48,True,8155.0,True,True,48,05-123-38065,NIOBRARA
-3.5347223453027428,-0.0023447678400860266,36,48,True,7949.0,True,True,48,05-123-38066,NIOBRARA
-3.434978590823363,-0.0019370326365831297,36,48,True,7977.0,True,True,48,05-123-38067,NIOBRARA
