a,b,min_months,max_months,discard_gaps,lateral_length_ft,has_produced,sufficient_data,actual_months,API_Label,formations
-4.110921041078508,-0.0018730633786884553,36,48,True,5512.0,True,True,48,05-123-35424,NIOBRARA
-4.201855697987562,-0.0015562096848343052,36,48,True,4039.0,True,True,48,05-123-35500,NIOBRARA
-4.010101685349185,-0.00206663986236836,36,48,True,4365.0,True,True,48,05-123-35685,NIOBRARA
-4.184868316426672,-0.0016896901369701715,36,48,True,4400.0,True,True,48,05-123-35804,NIOBRARA
-2.9862660056062933,-0.0023011719384238047,36,48,True,4340.0,True,True,48,05-123-35812,NIOBRARA
-3.8963810980161706,-0.0020612282749156883,36,48,True,4396.0,True,True,48,05-123-35814,NIOBRARA
-4.250765882248771,-0.0016091438525636735,36,48,True,4134.0,True,True,48,05-123-35958,NIOBRARA
-4.3100106644371134,-0.001418402794128622,36,48,True,6724.0,True,True,48,05-123-36029,NIOBRARA
-4.5790773688221265,-0.0017866893786362978,36,48,True,4347.0,True,True,48,05-123-36034,NIOBRARA
-4.112683577328262,-0.0011204125591230511,36,48,True,6865.0,True,True,48,05-123-36052,NIOBRARA
-3.3161553687734924,-0.0018853194948587795,36,48,True,6716.0,True,True,48,05-123-36057,NIOBRARA
-3.066699210756428,-0.0019668641576628654,36,48,True,4411.0,True,True,48,05-123-36068,NIOBRARA
-3.819574983281045,-0.001307466251452735,36,48,True,7547.0,True,True,48,05-123-36121,NIOBRARA
-3.551190365655711,-0.0017765843232915722,36,48,True,4075.0,True,True,48,05-123-36123,NIOBRARA
-2.8883093436497624,-0.001451499418980976,36,48,True,6659.0,True,True,48,05-123-36124,NIOBRARA
-3.817938080304488,-0.0015587894181811812,36,48,True,4059.0,True,True,48,05-123-36127,NIOBRARA
-3.8667739255268843,-0.0016609516200987795,36,48,True,6677.0,True,True,48,05-123-36130,NIOBRARA
-3.4593354624623647,-0.002085029668589282,36,48,True,5084.0,True,True,48,05-123-36168,NIOBRARA
-4.4082386888838005,-0.0016441339112149875,36,48,True,4914.0,True,True,48,05-123-36243,NIOBRARA
-3.814374850199522,-0.0019429598282787552,36,48,True,4334.0,True,True,48,05-123-36256,NIOBRARA
-3.579155124680901,-0.0015361232276262314,36,48,True,6765.0,True,True,48,05-123-36257,NIOBRARA
-2.9496742845273203,-0.0016666796801034951,36,48,True,4304.0,True,True,48,05-123-36263,NIOBRARA
-2.782586469684959,-0.0012672246321312206,36,48,True,4382.0,True,True,48,05-123-36267,NIOBRARA
-2.9698114171226506,-0.0018066545027443754,36,48,True,4382.0,True,True,48,05-123-36268,NIOBRARA
-2.996207997939603,-0.0016210757011051976,36,48,True,4271.0,True,True,48,05-123-36270,NIOBRARA
-3.991482120706065,-0.0014166813255707092,36,48,True,4444.0,True,True,48,05-123-36272,NIOBRARA
-4.816190182674036,-0.0011473619956772851,36,48,True,4350.0,True,True,48,05-123-36293,NIOBRARA
-4.57966195936231,-0.0015595572352027592,36,48,True,6800.0,True,True,48,05-123-36316,NIOBRARA
-3.2543815132718414,-0.0017732910080168782,36,48,True,4409.0,True,True,48,05-123-36331,NIOBRARA
-2.995361784143983,-0.0022547606809407384,36,48,True,4340.0,True,True,48,05-123-36332,NIOBRARA
-4.1538016505826505,-0.002406203660138586,36,48,True,4326.0,True,True,48,05-123-36336,NIOBRARA
-3.51726146014393,-0.002075782098902747,36,48,True,4388.0,True,True,48,05-123-36337,NIOBRARA
-4.022679232608422,-0.0016403874933186104,36,48,True,4486.0,True,True,48,05-123-36338,NIOBRARA
-3.5348174001329067,-0.0018728947040860472,36,48,True,4104.0,True,True,48,05-123-36389,NIOBRARA
-3.8924293132619723,-0.001792638933165246,36,48,True,4140.0,True,True,48,05-123-36390,NIOBRARA
-2.692263169649585,-0.002047580559861112,36,48,True,4289.0,True,True,46,05-123-36392,NIOBRARA
-2.6586849296557578,-0.0017602545869292343,36,48,True,4010.0,True,True,48,05-123-36418,NIOBRARA
-4.44423261545151,-0.001160180520865614,36,48,True,4435.0,True,True,48,05-123-36549,NIOBRARA
-3.3646712689833462,-0.002686437414197628,36,48,True,4409.0,True,True,48,05-123-36578,NIOBRARA
-3.0351653537243735,-0.0018496828915878047,36,48,True,6482.0,True,True,48,05-123-36579,NIOBRARA
-3.6185812203343763,-0.0014983134813262237,36,48,True,4414.0,True,True,48,05-123-36581,NIOBRARA
-2.948155219239276,-0.0017048818264824449,36,48,True,4349.0,True,True,48,05-123-36625,NIOBRARA
-3.1793670997531227,-0.001665626668440339,36,48,True,6888.0,True,True,48,05-123-36647,NIOBRARA
-1.8593289403374607,-0.006566316865118328,36,48,True,4380.0,True,True,48,05-123-36657,NIOBRARA
-3.1230018376612843,-0.0034442304825802266,36,48,True,4516.0,True,True,41,05-123-36658,NIOBRARA
-3.1853728216753443,-0.0013331585957271697,36,48,True,4368.0,True,True,48,05-123-36659,NIOBRARA
-2.896649338308059,-0.0017737942668526398,36,48,True,4329.0,True,True,48,05-123-36660,NIOBRARA
-4.145018249705806,-0.0013541098384338356,36,48,True,4273.0,True,True,48,05-123-36663,NIOBRARA
-3.4967192989591966,-0.0015342396889468364,36,48,True,4403.0,True,True,48,05-123-36678,NIOBRARA
-3.4317038081798357,-0.0016873853814999042,36,48,True,4402.0,True,True,48,05-123-36680,NIOBRARA
-3.4890661045296705,-0.001775967315856564,36,48,True,4421.0,True,True,48,05-123-36681,NIOBRARA
-3.3038575091590725,-0.0020460112294218213,36,48,True,4424.0,True,True,48,05-123-36683,NIOBRARA
-3.231495086988961,-0.0013172532750886285,36,48,True,6745.0,True,True,48,05-123-36702,NIOBRARA
-4.088036125138625,-0.0016174830449786038,36,48,True,4902.0,True,True,48,05-123-36703,NIOBRARA
-4.048499482122351,-0.00180254271198015,36,48,True,6761.0,True,True,48,05-123-36773,NIOBRARA
-4.07496920559686,-0.0012863269516577042,36,48,True,4277.0,True,True,48,05-123-36799,NIOBRARA
-4.105681999375082,-0.0015325901794249889,36,48,True,4331.0,True,True,48,05-123-36800,NIOBRARA
-3.795000133547359,-0.0017965976738727571,36,48,True,4411.0,True,True,48,05-123-36864,NIOBRARA
-4.028515585672965,-0.0013422023934498524,36,48,True,4263.0,True,True,48,05-123-36865,NIOBRARA
-3.835586473443002,-0.00225387069981286,36,48,True,4464.0,True,True,48,05-123-36868,NIOBRARA
-3.7713562638073217,-0.0019125973321299807,36,48,True,4302.0,True,True,48,05-123-36869,NIOBRARA
-4.12298829908091,-0.002036491549026152,36,48,True,7645.0,True,True,48,05-123-36949,NIOBRARA
-2.584408469272889,-0.0020211679647478523,36,48,True,4181.0,True,True,48,05-123-36951,NIOBRARA
-3.9358692367254244,-0.0015357483514583028,36,48,True,4216.0,True,True,48,05-123-36952,NIOBRARA
-3.2367547509555488,-0.0014977689363215728,36,48,True,4225.0,True,True,48,05-123-36972,NIOBRARA
-3.6615234939128998,-0.0020450085405790365,36,48,True,4377.0,True,True,48,05-123-36995,NIOBRARA
-4.231138674922161,-0.0008822275277848129,36,48,True,4420.0,True,True,48,05-123-36996,NIOBRARA
-3.8077886455500227,-0.0013233251799618902,36,48,True,4337.0,True,True,48,05-123-37002,NIOBRARA
-4.606431806197611,-0.0016658030710864572,36,48,True,4342.0,True,True,48,05-123-37069,NIOBRARA
-3.2571955709261946,-0.001650437531319376,36,48,True,4349.0,True,True,48,05-123-37070,NIOBRARA
-3.6164075452335136,-0.0016988128799377692,36,48,True,3795.0,True,True,48,05-123-37073,NIOBRARA
-2.6814015025737152,-0.0011981687802341072,36,48,True,3984.0,True,True,48,05-123-37096,NIOBRARA
-2.460021860469338,-0.0015273788300962446,36,48,True,4368.0,True,True,48,05-123-37097,NIOBRARA
-3.9799183816318644,-0.0018130456653901298,36,48,True,4561.0,True,True,48,05-123-37237,NIOBRARA
-3.7283464093975676,-0.0017262967248655972,36,48,True,4504.0,True,True,48,05-123-37239,NIOBRARA
-3.535008378462589,-0.0019708399592795424,36,48,True,4371.0,True,True,48,05-123-37240,NIOBRARA
-4.020580016220844,-0.0018206424543339914,36,48,True,4703.0,True,True,48,05-123-37243,NIOBRARA
-3.7440498719271775,-0.001850136152241002,36,48,True,4333.0,True,True,48,05-123-37244,NIOBRARA
-3.5338162729362046,-0.001603734056722097,36,48,True,4378.0,True,True,48,05-123-37245,NIOBRARA
-3.114775903558241,-0.001710528482580725,36,48,True,4315.0,True,True,48,05-123-37283,NIOBRARA
-2.7526904619386,-0.001784701077524713,36,48,True,4237.0,True,True,48,05-123-37367,NIOBRARA
-3.235850642016452,-0.0012500385659159848,36,48,True,4248.0,True,True,48,05-123-37368,NIOBRARA
-2.7900807157702356,-0.0017520164917311795,36,48,True,4283.0,True,True,48,05-123-37369,NIOBRARA
-3.430345285109417,-0.0019353167627471557,36,48,True,4459.0,True,True,48,05-123-37372,NIOBRARA
-3.8344939951335055,-0.0018351708476669441,36,48,True,4327.0,True,True,48,05-123-37373,NIOBRARA
-2.9783150269417518,-0.001955999704708438,36,48,True,4219.0,True,True,48,05-123-37432,NIOBRARA
-3.0547886280391845,-0.0015709454510195514,36,48,True,4232.0,True,True,48,05-123-37433,NIOBRARA
-3.133558614666031,-0.0016281701301208203,36,48,True,4241.0,True,True,48,05-123-37434,NIOBRARA
-3.6696653465601714,-0.0017650793946953239,36,48,True,3931.0,True,True,48,05-123-37445,NIOBRARA
-3.6637488233671225,-0.0013160425152114257,36,48,True,4022.0,True,True,48,05-123-37448,NIOBRARA
-3.7315463920003658,-0.001652591565833821,36,48,True,3949.0,True,True,48,05-123-37451,NIOBRARA
-3.549395099533825,-0.0010008021860248015,36,48,True,4485.0,True,True,48,05-123-37452,NIOBRARA
-2.7274606916754887,-0.002249777308714803,36,48,True,4479.0,True,True,48,05-123-37453,NIOBRARA
-3.156887592385732,-0.0015449639024401652,36,48,True,4582.0,True,True,48,05-123-37455,NIOBRARA
-2.941367679533524,-0.0016363784493431566,36,48,True,4545.0,True,True,48,05-123-37457,NIOBRARA
-3.4164599626561776,-0.0017185493950296591,36,48,True,4544.0,True,True,48,05-123-37458,NIOBRARA
-3.471352197612569,-0.001917515970141584,36,48,True,3985.0,True,True,48,05-123-37459,NIOBRARA
-3.123208243436407,-0.0018052891114929313,36,48,True,3908.0,True,True,48,05-123-37460,NIOBRARA
-3.470339944304992,-0.0016602692840955516,36,48,True,3835.0,True,True,48,05-123-37461,NIOBRARA
-3.0419409861946813,-0.0016651021055791877,36,48,True,4400.0,True,True,48,05-123-37462,NIOBRARA
-3.5993008293880684,-0.0015975921461229288,36,48,True,3781.0,True,True,48,05-123-37463,NIOBRARA
-3.3912726365759904,-0.0015330723377264168,36,48,True,8981.0,True,True,48,05-123-37465,NIOBRARA
-3.2122968989927196,-0.0017495139116406853,36,48,True,4405.0,True,True,48,05-123-37466,NIOBRARA
-3.2525659434880008,-0.0017107900666572225,36,48,True,4515.0,True,True,48,05-123-37467,NIOBRARA
-3.7044425931574385,-0.001642630029104522,36,48,True,3948.0,True,True,48,05-123-37470,NIOBRARA
-3.2173964954511622,-0.001449715871592191,36,48,True,4352.0,True,True,48,05-123-37471,NIOBRARA
-3.450997698872345,-0.0022549202452487697,36,48,True,3937.0,True,True,48,05-123-37472,NIOBRARA
-3.751889072488154,-0.0015932888271648897,36,48,True,9054.0,True,True,48,05-123-37473,NIOBRARA
-2.729393754348319,-0.0026478486970082362,36,48,True,4430.0,True,True,48,05-123-37475,NIOBRARA
-3.6497301259846666,-0.0010840244684689542,36,48,True,4536.0,True,True,48,05-123-37476,NIOBRARA
-3.3803252057980187,-0.0014394521987606279,36,48,True,9113.0,True,True,48,05-123-37479,NIOBRARA
-3.6956820915195845,-0.0017545922050964434,36,48,True,3962.0,True,True,48,05-123-37480,NIOBRARA
-3.629335487611106,-0.001641395051897288,36,48,True,3928.0,True,True,48,05-123-37481,NIOBRARA
-3.5334547044426383,-0.0016443535715467432,36,48,True,3913.0,True,True,48,05-123-37482,NIOBRARA
-3.232582446453682,-0.001605099947064746,36,48,True,4481.0,True,True,48,05-123-37483,NIOBRARA
-3.3307282248032677,-0.0014154282766739132,36,48,True,4291.0,True,True,48,05-123-37484,NIOBRARA
-3.3395498978548845,-0.001844619558883992,36,48,True,4286.0,True,True,48,05-123-37486,NIOBRARA
-2.824750579492703,-0.0017893646912315196,36,48,True,3934.0,True,True,48,05-123-37489,NIOBRARA
-3.1074453390070143,-0.0019685032051705432,36,48,True,4169.0,True,True,48,05-123-37490,NIOBRARA
-3.0502038486329495,-0.0018921069949420037,36,48,True,4134.0,True,True,48,05-123-37493,NIOBRARA
-3.9958231829363213,-0.0015697528683988932,36,48,True,3990.0,True,True,48,05-123-37506,NIOBRARA
-3.158022329948596,-0.0019447372217800847,36,48,True,4203.0,True,True,48,05-123-37507,NIOBRARA
-3.1892363858339206,-0.0020279144139383524,36,48,True,9428.0,True,True,48,05-123-37517,NIOBRARA
-3.4699813433505393,-0.0017625693428332978,36,48,True,3974.0,True,True,48,05-123-37527,NIOBRARA
-3.3044924676065097,-0.0019442340842712761,36,48,True,3939.0,True,True,48,05-123-37528,NIOBRARA
-3.7847438033169447,-0.0017627120983481621,36,48,True,4003.0,True,True,48,05-123-37530,NIOBRARA
-3.4447401183385646,-0.0019091724485926507,36,48,True,3977.0,True,True,48,05-123-37533,NIOBRARA
-3.720283430959469,-0.0019232231012180814,36,48,True,3676.0,True,True,48,05-123-37537,NIOBRARA
-3.67400290529485,-0.0017094132997521796,36,48,True,3896.0,True,True,48,05-123-37539,NIOBRARA
-3.533491653330481,-0.0017150451470891409,36,48,True,4029.0,True,True,48,05-123-37540,NIOBRARA
-3.4136508220383543,-0.0017691953111386254,36,48,True,3895.0,True,True,48,05-123-37542,NIOBRARA
-3.326207866330872,-0.0016913104263612125,36,48,True,3950.0,True,True,48,05-123-37543,NIOBRARA
-3.4383742507920965,-0.0015565810290186083,36,48,True,3954.0,True,True,48,05-123-37545,NIOBRARA
-3.4372789447758674,-0.001674261020375914,36,48,True,3983.0,True,True,48,05-123-37546,NIOBRARA
-3.284799712402358,-0.0017375392835244567,36,48,True,3775.0,True,True,48,05-123-37547,NIOBRARA
-3.0131182050215974,-0.0021711543492936173,36,48,True,4077.0,True,True,48,05-123-37548,NIOBRARA
-3.1329205317212807,-0.0020514920261095397,36,48,True,4255.0,True,True,48,05-123-37549,NIOBRARA
-2.9677537854103955,-0.0016495285193277602,36,48,True,4023.0,True,True,48,05-123-37550,NIOBRARA
-3.1380954828146956,-0.0018474661151126261,36,48,True,4312.0,True,True,48,05-123-37617,NIOBRARA
-3.2566193805230466,-0.0016252769535739825,36,48,True,3960.0,True,True,48,05-123-37618,NIOBRARA
-3.0989291593473043,-0.002048417113342826,36,48,True,3893.0,True,True,48,05-123-37619,NIOBRARA
-2.8902475984156157,-0.0018657715900215672,36,48,True,4523.0,True,True,48,05-123-37621,NIOBRARA
-3.009099756105007,-0.0019882754931585915,36,48,True,4553.0,True,True,48,05-123-37622,NIOBRARA
-3.735984921722142,-0.0014131094673197032,36,48,True,4470.0,True,True,48,05-123-37623,NIOBRARA
-3.349118969503845,-0.0015858255719136945,36,48,True,4524.0,True,True,48,05-123-37624,NIOBRARA
-2.9560798185296053,-0.0019514492452336807,36,48,True,4503.0,True,True,48,05-123-37625,NIOBRARA
-3.0740736548059693,-0.0020009951391235944,36,48,True,3894.0,True,True,48,05-123-37626,NIOBRARA
-3.38878987605594,-0.0013797881508633041,36,48,True,3884.0,True,True,48,05-123-37627,NIOBRARA
-3.2331141753357504,-0.0017295112261016083,36,48,True,4043.0,True,True,48,05-123-37628,NIOBRARA
-3.2614265510954157,-0.001699669402862303,36,48,True,3907.0,True,True,48,05-123-37630,NIOBRARA
-2.9210514747436895,-0.0016107163053815752,36,48,True,3868.0,True,True,48,05-123-37631,NIOBRARA
-2.8096728233221953,-0.001969970764721486,36,48,True,4517.0,True,True,48,05-123-37637,NIOBRARA
-3.704289810508967,-0.0019016572527031708,36,48,True,6697.0,True,True,48,05-123-37697,NIOBRARA
-3.8269610996207786,-0.0019039935507704014,36,48,True,6677.0,True,True,48,05-123-37708,NIOBRARA
-3.6568964259605954,-0.001406621029830244,36,48,True,6737.0,True,True,48,05-123-37730,NIOBRARA
-3.9677172034004817,-0.002088298019672432,36,48,True,6801.0,True,True,48,05-123-37744,NIOBRARA
-4.056827619735408,-0.0015713307780051242,36,48,True,6776.0,True,True,48,05-123-37748,NIOBRARA
-4.145803855073186,-0.001873411251902309,36,48,True,6894.0,True,True,48,05-123-37765,NIOBRARA
-3.971780674387332,-0.002070920985162933,36,48,True,6950.0,True,True,48,05-123-37766,NIOBRARA
-4.556687700496387,-0.0015544388275061207,36,48,True,6986.0,True,True,48,05-123-37767,NIOBRARA
-3.5551608565275945,-0.0019628320886832624,36,48,True,4307.0,True,True,48,05-123-37812,NIOBRARA
-3.798727700632549,-0.001994983043125343,36,48,True,4321.0,True,True,48,05-123-37813,NIOBRARA
-4.460652493158081,-0.0018675037487140445,36,48,True,6975.0,True,True,48,05-123-37838,NIOBRARA
-4.4287415121988225,-0.0016606414914620048,36,48,True,7043.0,True,True,48,05-123-37839,NIOBRARA
-4.341556833603303,-0.0021240579181133834,36,48,True,6897.0,True,True,48,05-123-37840,NIOBRARA
-4.781147819482077,-0.0012137962813401604,36,48,True,7030.0,True,True,48,05-123-37841,NIOBRARA
-3.598993913059445,-0.0017661206389942387,36,48,True,6833.0,True,True,48,05-123-37844,NIOBRARA
-3.637957391264941,-0.0021543291032469925,36,48,True,6896.0,True,True,48,05-123-37845,NIOBRARA
-3.878439072604565,-0.001722429560754628,36,48,True,7079.0,True,True,48,05-123-37847,NIOBRARA
-4.1666929198284715,-0.0014593137738696152,36,48,True,7036.0,True,True,48,05-123-37848,NIOBRARA
-3.1765414037799427,-0.001745570227018192,36,48,True,6455.0,True,True,48,05-123-37874,NIOBRARA
-4.283627019164511,-0.0015365999187363425,36,48,True,7699.0,True,True,48,05-123-37875,NIOBRARA
-3.4592686645839374,-0.0017274416210065035,36,48,True,6736.0,True,True,48,05-123-37876,NIOBRARA
-4.1043053354686645,-0.0018559471013819596,36,48,True,7411.0,True,True,48,05-123-37877,NIOBRARA
-3.8993315298210898,-0.0018113560596497477,36,48,True,7536.0,True,True,48,05-123-37878,NIOBRARA
-4.062276235870192,-0.001563177330375233,36,48,True,7725.0,True,True,48,05-123-37879,NIOBRARA
-3.3700686773543165,-0.0017210346998911374,36,48,True,6658.0,True,True,48,05-123-37880,NIOBRARA
-3.5467626731477986,-0.0017154048396424198,36,48,True,6904.0,True,True,48,05-123-37898,NIOBRARA
-3.7184070187898586,-0.0013880548691062831,36,48,True,6874.0,True,True,48,05-123-37899,NIOBRARA
-3.323731237312792,-0.0019169414767619773,36,48,True,6655.0,True,True,48,05-123-37900,NIOBRARA
-3.4762225400555256,-0.002010410637581301,36,48,True,6747.0,True,True,48,05-123-37901,NIOBRARA
-3.6249040846445615,-0.0018340213434042101,36,48,True,7709.0,True,True,48,05-123-37949,NIOBRARA
-3.9999486814754164,-0.0015477900241943072,36,48,True,7817.0,True,True,48,05-123-37953,NIOBRARA
-3.8635801853925806,-0.0014678877261965555,36,48,True,7596.0,True,True,48,05-123-37956,NIOBRARA
-3.8533342400150428,-0.0015221599726916739,36,48,True,7680.0,True,True,48,05-123-37974,NIOBRARA
-3.8487387581950325,-0.0020904945700010715,36,48,True,6847.0,True,True,48,05-123-37978,NIOBRARA
-4.005947710088687,-0.0016812032401386388,36,48,True,8356.0,True,True,48,05-123-37986,NIOBRARA
-3.5996234654834813,-0.0025348879588427808,36,48,True,8329.0,True,True,48,05-123-37987,NIOBRARA
-3.126957271168422,-0.00259451167566856,36,48,True,7296.0,True,True,48,05-123-37988,NIOBRARA
-3.9836147701436806,-0.001616218714419776,36,48,True,8151.0,True,True,48,05-123-37989,NIOBRARA
-3.1375859249038163,-0.0018380727036662998,36,48,True,6863.0,True,True,48,05-123-37990,NIOBRARA
-2.9781372695546007,-0.0019482999384812588,36,48,True,6844.0,True,True,48,05-123-37991,NIOBRARA
-3.2253491594874197,-0.0019346119567676629,36,48,True,7086.0,True,True,48,05-123-37992,NIOBRARA
-3.776604409056189,-0.001810235064152774,36,48,True,7738.0,True,True,48,05-123-38041,NIOBRARA
-3.6519913825162944,-0.0021911368673804637,36,48,True,7837.0,True,True,48,05-123-38042,NIOBRARA
-3.9204671636669186,-0.001819603703946217,36,48,True,7778.0,True,True,48,05-123-38043,NIOBRARA
-3.8619554615153864,-0.0019017754294792606,36,48,True,7951.0,True,True,48,05-123-38044,NIOBRARA
-3.0143470494820206,-0.0020292203778964155,36,48,True,6663.0,True,True,48,05-123-38045,NIOBRARA
-3.9607158025645215,-0.00174008676451895,36,48,True,7919.0,True,True,48,05-123-38060,NIOBRARA
-3.8023110335182473,-0.0017071238565232038,36,48,True,7535.0,True,True,48,05-123-38061,NIOBRARA
-4.098454398042814,-0.0014875361860758785,36,48,True,7403.0,True,True,48,05-123-38062,NIOBRARA
-3.922952584205387,-0.0013729179452939236,36,48,True,7772.0,True,True,48,05-123-38063,NIOBRARA
-4.164702733533768,-0.001501840256732394,36,48,True,8155.0,True,True,48,05-123-38065,NIOBRARA
-3.871679824035705,-0.001894837439164926,36,48,True,7949.0,True,True,48,05-123-38066,NIOBRARA
