a,b,min_months,max_months,discard_gaps,lateral_length_ft,has_produced,sufficient_data,actual_months,API_Label,formations
-2.927118016909057,-0.0045122831397020925,36,48,True,4334.0,True,True,48,05-123-36256,NIOBRARA
-3.12855752393227,-0.002113540888844042,36,48,True,6765.0,True,True,48,05-123-36257,NIOBRARA
-2.1497796220235963,-0.0037314370569374194,36,48,True,4304.0,True,True,48,05-123-36263,NIOBRARA
-2.1085703088138685,-0.001262071475301616,36,48,True,4382.0,True,True,48,05-123-36267,NIOBRARA
-2.235792337688224,-0.0036872843315726915,36,48,True,4382.0,True,True,48,05-123-36268,NIOBRARA
-2.3536197354180226,-0.0031789846407524044,36,48,True,4271.0,True,True,48,05-123-36270,NIOBRARA
-3.115547383351167,-0.0033660716259622503,36,48,True,4444.0,True,True,48,05-123-36272,NIOBRARA
-4.170089049143665,-0.0016752455211014896,36,48,True,4350.0,True,True,48,05-123-36293,NIOBRARA
-3.5219639490560275,-0.0034343993721223055,36,48,True,6800.0,True,True,48,05-123-36316,NIOBRARA
-2.3830715606405075,-0.003915432426914661,36,48,True,4409.0,True,True,48,05-123-36331,NIOBRARA
-2.318840636307219,-0.004229660744453379,36,48,True,4340.0,True,True,48,05-123-36332,NIOBRARA
-2.600125748436137,-0.008982613406160805,36,48,True,4326.0,True,True,48,05-123-36336,NIOBRARA
-2.2877965344673172,-0.006072168723519347,36,48,True,4388.0,True,True,48,05-123-36337,NIOBRARA
-3.3061931640781457,-0.003217102741647561,36,48,True,4486.0,True,True,48,05-123-36338,NIOBRARA
-2.7351034636441915,-0.004227465326156931,36,48,True,4104.0,True,True,48,05-123-36389,NIOBRARA
-3.3553442906853426,-0.0019733781891614344,36,48,True,4140.0,True,True,48,05-123-36390,NIOBRARA
-2.129021375198171,-0.0034923746944495594,36,48,True,4289.0,True,True,46,05-123-36392,NIOBRARA
-2.1394947196567435,-0.0015272255666219506,36,48,True,4010.0,True,True,48,05-123-36418,NIOBRARA
-4.041803993542515,-0.0017885796468100573,36,48,True,4435.0,True,True,48,05-123-36549,NIOBRARA
-2.818946414567563,-0.004346249003277632,36,48,True,4409.0,True,True,48,05-123-36578,NIOBRARA
-1.982930025223325,-0.0039671357144096565,36,48,True,6482.0,True,True,48,05-123-36579,NIOBRARA
-2.86152392373806,-0.0023760079469590254,36,48,True,4414.0,True,True,48,05-123-36581,NIOBRARA
-2.120374074175265,-0.003751648996288475,36,48,True,4349.0,True,True,48,05-123-36625,NIOBRARA
-3.02135540757991,-0.0010127218343290083,36,48,True,6888.0,True,True,48,05-123-36647,NIOBRARA
-2.332490641781753,-0.004677040312326216,36,48,True,4380.0,True,True,48,05-123-36657,NIOBRARA
-2.1365831611690527,-0.007604858816475752,36,48,True,4516.0,True,True,41,05-123-36658,NIOBRARA
-2.4229332794021716,-0.002577607511902664,36,48,True,4368.0,True,True,48,05-123-36659,NIOBRARA
-2.2345127324051854,-0.0034040698297230043,36,48,True,4329.0,True,True,48,05-123-36660,NIOBRARA
-3.458593229259892,-0.002763892931436221,36,48,True,4273.0,True,True,48,05-123-36663,NIOBRARA
-2.710576191745961,-0.0030563915784405185,36,48,True,4403.0,True,True,48,05-123-36678,NIOBRARA
-2.483165891300971,-0.0041477772856045435,36,48,True,4402.0,True,True,48,05-123-36680,NIOBRARA
-2.850542792670942,-0.003314645570961285,36,48,True,4421.0,True,True,48,05-123-36681,NIOBRARA
-2.382775887415432,-0.005056390280881978,36,48,True,4424.0,True,True,48,05-123-36683,NIOBRARA
-2.628835909589909,-0.0010191536608437635,36,48,True,6745.0,True,True,48,05-123-36702,NIOBRARA
-3.1798135374587213,-0.0035677271840687677,36,48,True,4902.0,True,True,48,05-123-36703,NIOBRARA
-2.9899893746451616,-0.003882695905006963,36,48,True,6761.0,True,True,48,05-123-36773,NIOBRARA
-3.6582481459697695,-0.0018772574604038418,36,48,True,4277.0,True,True,48,05-123-36799,NIOBRARA
-3.1095366774896394,-0.0038775343195600266,36,48,True,4331.0,True,True,48,05-123-36800,NIOBRARA
-2.882895722381919,-0.004156467265855109,36,48,True,4411.0,True,True,48,05-123-36864,NIOBRARA
-3.0101405637248293,-0.003230496896503288,36,48,True,4263.0,True,True,48,05-123-36865,NIOBRARA
-3.311932499070017,-0.0033129166298077437,36,48,True,4464.0,True,True,48,05-123-36868,NIOBRARA
-2.603380231690507,-0.004940193181714928,36,48,True,4302.0,True,True,48,05-123-36869,NIOBRARA
-3.305488839598255,-0.003314193461606946,36,48,True,7645.0,True,True,48,05-123-36949,NIOBRARA
-1.9850129196065573,-0.003640364697436969,36,48,True,4181.0,True,True,48,05-123-36951,NIOBRARA
-3.7277927244313562,-0.0014891077845175182,36,48,True,4216.0,True,True,48,05-123-36952,NIOBRARA
-2.466713456305362,-0.003148484899389221,36,48,True,4225.0,True,True,48,05-123-36972,NIOBRARA
-2.9281762055166527,-0.00407237055614993,36,48,True,4377.0,True,True,48,05-123-36995,NIOBRARA
-2.5860267854356223,-0.002955699800452499,36,48,True,4420.0,True,True,48,05-123-36996,NIOBRARA
-3.228417799432938,-0.0024733371336805444,36,48,True,4337.0,True,True,48,05-123-37002,NIOBRARA
-3.796675262479919,-0.0028268722414247767,36,48,True,4342.0,True,True,48,05-123-37069,NIOBRARA
-2.6426552164981665,-0.003144668221058549,36,48,True,4349.0,True,True,48,05-123-37070,NIOBRARA
-2.3956332994258576,-0.004429053944959173,36,48,True,3795.0,True,True,48,05-123-37073,NIOBRARA
-2.1405505296995297,-0.0020153113002811585,36,48,True,3984.0,True,True,48,05-123-37096,NIOBRARA
-2.1038407933482444,-0.002225338766791656,36,48,True,4368.0,True,True,48,05-123-37097,NIOBRARA
-2.9477364878103884,-0.004934324657000873,36,48,True,4561.0,True,True,48,05-123-37237,NIOBRARA
-2.7556011459825953,-0.004511126612414292,36,48,True,4504.0,True,True,48,05-123-37239,NIOBRARA
-2.491531110487334,-0.005440117438479089,36,48,True,4371.0,True,True,48,05-123-37240,NIOBRARA
-3.0805547794019397,-0.003954000696866855,36,48,True,4703.0,True,True,48,05-123-37243,NIOBRARA
-2.925491711443222,-0.003575329080325065,36,48,True,4333.0,True,True,48,05-123-37244,NIOBRARA
-2.5612260344949713,-0.003513957519849919,36,48,True,4378.0,True,True,48,05-123-37245,NIOBRARA
-2.2876172607084677,-0.0035821485675624977,36,48,True,4315.0,True,True,48,05-123-37283,NIOBRARA
-2.133565629546446,-0.003371286046880206,36,48,True,4237.0,True,True,48,05-123-37367,NIOBRARA
-2.775312496634148,-0.002092886792101858,36,48,True,4248.0,True,True,48,05-123-37368,NIOBRARA
-2.2554746647839545,-0.0028598865360813207,36,48,True,4283.0,True,True,48,05-123-37369,NIOBRARA
-2.5926379032141593,-0.0042213309946400575,36,48,True,4459.0,True,True,48,05-123-37372,NIOBRARA
-2.6508056484969793,-0.004796914645972003,36,48,True,4327.0,True,True,48,05-123-37373,NIOBRARA
-2.2372705921031293,-0.003838385557831769,36,48,True,4219.0,True,True,48,05-123-37432,NIOBRARA
-2.3986307442016237,-0.002998139024881755,36,48,True,4232.0,True,True,48,05-123-37433,NIOBRARA
-2.3055854626539847,-0.003559207897695307,36,48,True,4241.0,True,True,48,05-123-37434,NIOBRARA
-3.109851662641406,-0.0022976870800579478,36,48,True,3931.0,True,True,48,05-123-37445,NIOBRARA
-2.7923935419345165,-0.0018494062183557326,36,48,True,4022.0,True,True,48,05-123-37448,NIOBRARA
-3.0217005064518085,-0.0013332416443895031,36,48,True,3949.0,True,True,48,05-123-37451,NIOBRARA
-2.1670765442262976,-0.002655526424637031,36,48,True,4485.0,True,True,48,05-123-37452,NIOBRARA
-2.1184025611043533,-0.003617417725273991,36,48,True,4479.0,True,True,48,05-123-37453,NIOBRARA
-2.3849291846731444,-0.0030303594238388705,36,48,True,4582.0,True,True,48,05-123-37455,NIOBRARA
-2.1431943372125595,-0.0032790056468106074,36,48,True,4545.0,True,True,48,05-123-37457,NIOBRARA
-2.5958231175169524,-0.0035945441835328997,36,48,True,4544.0,True,True,48,05-123-37458,NIOBRARA
-2.967768056906432,-0.0023540949334488375,36,48,True,3985.0,True,True,48,05-123-37459,NIOBRARA
-2.4897109627805385,-0.0027627427981363915,36,48,True,3908.0,True,True,48,05-123-37460,NIOBRARA
-2.7037150659065197,-0.0029020699602688954,36,48,True,3835.0,True,True,48,05-123-37461,NIOBRARA
-2.3813210371157103,-0.0025054954325629676,36,48,True,4400.0,True,True,48,05-123-37462,NIOBRARA
-2.8875711729241105,-0.00283342339035724,36,48,True,3781.0,True,True,48,05-123-37463,NIOBRARA
-2.7175447815345697,-0.0028917642303799315,36,48,True,8981.0,True,True,48,05-123-37465,NIOBRARA
-2.5292006204133672,-0.0033853421525591627,36,48,True,4405.0,True,True,48,05-123-37466,NIOBRARA
-2.390227861779017,-0.0034584924235006595,36,48,True,4515.0,True,True,48,05-123-37467,NIOBRARA
-2.701143955277753,-0.0033039383882985567,36,48,True,3948.0,True,True,48,05-123-37470,NIOBRARA
-2.324797202274315,-0.0026036522898482614,36,48,True,4352.0,True,True,48,05-123-37471,NIOBRARA
-2.1785675988142876,-0.005088739154598382,36,48,True,3937.0,True,True,48,05-123-37472,NIOBRARA
-2.6656873866533513,-0.0035226382603127096,36,48,True,9054.0,True,True,48,05-123-37473,NIOBRARA
-2.301345423957748,-0.0033407140797715646,36,48,True,4430.0,True,True,48,05-123-37475,NIOBRARA
-2.466741905393274,-0.0027365409336172087,36,48,True,4536.0,True,True,48,05-123-37476,NIOBRARA
-2.8336704622436097,-0.002461213520204998,36,48,True,9113.0,True,True,48,05-123-37479,NIOBRARA
-2.8587874913660007,-0.003566827674817835,36,48,True,3962.0,True,True,48,05-123-37480,NIOBRARA
-2.840181347393355,-0.0030795189836158214,36,48,True,3928.0,True,True,48,05-123-37481,NIOBRARA
-2.982686619599059,-0.0023854037407434444,36,48,True,3913.0,True,True,48,05-123-37482,NIOBRARA
-2.5963504123962147,-0.002885978007469129,36,48,True,4481.0,True,True,48,05-123-37483,NIOBRARA
-2.614109590882061,-0.002976052297117599,36,48,True,4291.0,True,True,48,05-123-37484,NIOBRARA
-2.414128175582883,-0.004485553837547559,36,48,True,4286.0,True,True,48,05-123-37486,NIOBRARA
-2.0613285410066275,-0.003757321968230336,36,48,True,3934.0,True,True,48,05-123-37489,NIOBRARA
-2.2323805280624387,-0.004527611064986813,36,48,True,4169.0,True,True,48,05-123-37490,NIOBRARA
-2.37206634037455,-0.003417194540426489,36,48,True,4134.0,True,True,48,05-123-37493,NIOBRARA
-3.400778421829134,-0.002960822969073513,36,48,True,3990.0,True,True,48,05-123-37506,NIOBRARA
-2.530339798783112,-0.003665463196273191,36,48,True,4203.0,True,True,48,05-123-37507,NIOBRARA
-2.835993315944333,-0.0029032722000147636,36,48,True,9428.0,True,True,48,05-123-37517,NIOBRARA
-2.8300681502263463,-0.002700325043718886,36,48,True,3974.0,True,True,48,05-123-37527,NIOBRARA
-2.414891681440488,-0.0030558190229681248,36,48,True,3939.0,True,True,48,05-123-37528,NIOBRARA
-2.9695357435710554,-0.002598768893840978,36,48,True,4003.0,True,True,48,05-123-37530,NIOBRARA
-2.804630769364497,-0.0027111917602432424,36,48,True,3977.0,True,True,48,05-123-37533,NIOBRARA
-2.897416088506124,-0.003298282870341261,36,48,True,3676.0,True,True,48,05-123-37537,NIOBRARA
-2.818185071261188,-0.003071812837515673,36,48,True,3896.0,True,True,48,05-123-37539,NIOBRARA
-2.7702309192555172,-0.0028453370258215687,36,48,True,4029.0,True,True,48,05-123-37540,NIOBRARA
-2.314510601814515,-0.0036924518252785025,36,48,True,3895.0,True,True,48,05-123-37542,NIOBRARA
-2.4492126682483013,-0.0030037883824395226,36,48,True,3950.0,True,True,48,05-123-37543,NIOBRARA
-2.7895423878802257,-0.00249780857689576,36,48,True,3954.0,True,True,48,05-123-37545,NIOBRARA
-2.8654158948149417,-0.0026169213404433848,36,48,True,3983.0,True,True,48,05-123-37546,NIOBRARA
-2.554614457162441,-0.0027923666596153638,36,48,True,3775.0,True,True,48,05-123-37547,NIOBRARA
-2.1147918434372808,-0.004677993090285499,36,48,True,4077.0,True,True,48,05-123-37548,NIOBRARA
-2.3200458852577017,-0.004663822455392736,36,48,True,4255.0,True,True,48,05-123-37549,NIOBRARA
-2.1193852609038455,-0.0037490408417965027,36,48,True,4023.0,True,True,48,05-123-37550,NIOBRARA
-2.0732899440050923,-0.004360974935850018,36,48,True,4312.0,True,True,48,05-123-37617,NIOBRARA
-2.2726561020516614,-0.004137753839709891,36,48,True,3960.0,True,True,48,05-123-37618,NIOBRARA
-2.3676780263187154,-0.004017243097306933,36,48,True,3893.0,True,True,48,05-123-37619,NIOBRARA
-1.9082174202979638,-0.004344544022807328,36,48,True,4523.0,True,True,48,05-123-37621,NIOBRARA
-1.7337989833682745,-0.0055385158356098954,36,48,True,4553.0,True,True,48,05-123-37622,NIOBRARA
-2.9604444973374906,-0.0029823719599985843,36,48,True,4470.0,True,True,48,05-123-37623,NIOBRARA
-2.3054345871142443,-0.0037997729694332597,36,48,True,4524.0,True,True,48,05-123-37624,NIOBRARA
-1.872360691469737,-0.004921750198586842,36,48,True,4503.0,True,True,48,05-123-37625,NIOBRARA
-2.056466348325466,-0.005239371995904767,36,48,True,3894.0,True,True,48,05-123-37626,NIOBRARA
-2.6129305938044594,-0.002798879524545383,36,48,True,3884.0,True,True,48,05-123-37627,NIOBRARA
-2.3075101581885726,-0.003990988783557599,36,48,True,4043.0,True,True,48,05-123-37628,NIOBRARA
-2.4090230084990063,-0.00390628160823329,36,48,True,3907.0,True,True,48,05-123-37630,NIOBRARA
-1.9586807450050188,-0.0035786501799382297,36,48,True,3868.0,True,True,48,05-123-37631,NIOBRARA
-2.12110107936081,-0.003861730355194238,36,48,True,4517.0,True,True,48,05-123-37637,NIOBRARA
-3.031895732058368,-0.0027507403585451517,36,48,True,6697.0,True,True,48,05-123-37697,NIOBRARA
-3.1385295721021937,-0.003179097530488363,36,48,True,6677.0,True,True,48,05-123-37708,NIOBRARA
-2.617802052038521,-0.003124014557629565,36,48,True,6737.0,True,True,48,05-123-37730,NIOBRARA
-3.3947038424631453,-0.002754724251602579,36,48,True,6801.0,True,True,48,05-123-37744,NIOBRARA
-3.263327790322434,-0.0025646521496569155,36,48,True,6776.0,True,True,48,05-123-37748,NIOBRARA
-3.4753172830189762,-0.0033408246150824186,36,48,True,6894.0,True,True,48,05-123-37765,NIOBRARA
-3.262424283061926,-0.003476235920849464,36,48,True,6950.0,True,True,48,05-123-37766,NIOBRARA
-3.9677594547483683,-0.0024319269382913275,36,48,True,6986.0,True,True,48,05-123-37767,NIOBRARA
-2.5344911910287737,-0.0044875647468127135,36,48,True,4307.0,True,True,48,05-123-37812,NIOBRARA
-2.8004695697666526,-0.004753670670841142,36,48,True,4321.0,True,True,48,05-123-37813,NIOBRARA
-3.863955854934866,-0.003037210387398049,36,48,True,6975.0,True,True,48,05-123-37838,NIOBRARA
-3.661844412699985,-0.0032355416474294132,36,48,True,7043.0,True,True,48,05-123-37839,NIOBRARA
-3.6629660365335917,-0.0034076440757687056,36,48,True,6897.0,True,True,48,05-123-37840,NIOBRARA
-3.633628136735369,-0.002827002441672941,36,48,True,7030.0,True,True,48,05-123-37841,NIOBRARA
-3.1147623649315617,-0.0024507131970446317,36,48,True,6833.0,True,True,48,05-123-37844,NIOBRARA
-3.104529241981595,-0.0027698445708924965,36,48,True,6896.0,True,True,48,05-123-37845,NIOBRARA
-3.396422872004464,-0.0027409990989330775,36,48,True,7079.0,True,True,48,05-123-37847,NIOBRARA
-3.565825405366877,-0.0022808267105245963,36,48,True,7036.0,True,True,48,05-123-37848,NIOBRARA
-2.884942178487692,-0.0017751897533256347,36,48,True,6455.0,True,True,48,05-123-37874,NIOBRARA
-3.7706215676139863,-0.0022287401380850706,36,48,True,7699.0,True,True,48,05-123-37875,NIOBRARA
-2.88403470270336,-0.00241602059067505,36,48,True,6736.0,True,True,48,05-123-37876,NIOBRARA
-3.3533620320313666,-0.0038893816142677403,36,48,True,7411.0,True,True,48,05-123-37877,NIOBRARA
-3.4826703365861853,-0.0025311472237383946,36,48,True,7536.0,True,True,48,05-123-37878,NIOBRARA
-3.45422986000065,-0.002540851601103216,36,48,True,7725.0,True,True,48,05-123-37879,NIOBRARA
-2.4848147234911346,-0.003913191144714896,36,48,True,6658.0,True,True,48,05-123-37880,NIOBRARA
-2.4019539759178237,-0.0030832396174171575,36,48,True,6904.0,True,True,48,05-123-37898,NIOBRARA
-2.96575798749117,-0.0014996923349245984,36,48,True,6874.0,True,True,48,05-123-37899,NIOBRARA
-2.7598629333831837,-0.0028770708375671214,36,48,True,6655.0,True,True,48,05-123-37900,NIOBRARA
-2.76142321556866,-0.0029742079805368513,36,48,True,6747.0,True,True,48,05-123-37901,NIOBRARA
-2.8090487151393875,-0.0033086737488657128,36,48,True,7709.0,True,True,48,05-123-37949,NIOBRARA
-2.780860322511363,-0.002646088358948996,36,48,True,7817.0,True,True,48,05-123-37953,NIOBRARA
-3.216813909607175,-0.002173171958331886,36,48,True,7596.0,True,True,48,05-123-37956,NIOBRARA
-2.873763252551496,-0.0029562085747186326,36,48,True,7680.0,True,True,48,05-123-37974,NIOBRARA
-3.4494216816579013,-0.0022423619412242405,36,48,True,6847.0,True,True,48,05-123-37978,NIOBRARA
-3.2369390326539564,-0.003301396999959546,36,48,True,8356.0,True,True,48,05-123-37986,NIOBRARA
-3.2041149237963893,-0.003436391626102043,36,48,True,8329.0,True,True,48,05-123-37987,NIOBRARA
-2.904241678682852,-0.0026450062461449483,36,48,True,7296.0,True,True,48,05-123-37988,NIOBRARA
-3.459520647068355,-0.0024073101255127644,36,48,True,8151.0,True,True,48,05-123-37989,NIOBRARA
-2.658698254607697,-0.002996943298199861,36,48,True,6863.0,True,True,48,05-123-37990,NIOBRARA
-2.557350362997838,-0.002621930493292988,36,48,True,6844.0,True,True,48,05-123-37991,NIOBRARA
-2.728160492104981,-0.002825092043852331,36,48,True,7086.0,True,True,48,05-123-37992,NIOBRARA
-3.383828711584878,-0.0019947653721825043,36,48,True,7738.0,True,True,48,05-123-38041,NIOBRARA
-3.260199498083587,-0.0021619272418909913,36,48,True,7837.0,True,True,48,05-123-38042,NIOBRARA
-3.328102329793387,-0.002779737134991795,36,48,True,7778.0,True,True,48,05-123-38043,NIOBRARA
-3.4189224810115695,-0.002662528097308129,36,48,True,7951.0,True,True,48,05-123-38044,NIOBRARA
-2.6675184687543396,-0.001797365091824237,36,48,True,6663.0,True,True,48,05-123-38045,NIOBRARA
-3.502627962870175,-0.0024390376784897555,36,48,True,7919.0,True,True,48,05-123-38060,NIOBRARA
-3.3365346615683493,-0.002374870786149406,36,48,True,7535.0,True,True,48,05-123-38061,NIOBRARA
-3.403778307485578,-0.0023145418839774497,36,48,True,7403.0,True,True,48,05-123-38062,NIOBRARA
-3.517915029474375,-0.0014625955251855796,36,48,True,7772.0,True,True,48,05-123-38063,NIOBRARA
-3.22970112130311,-0.0024094238145385637,36,48,True,8155.0,True,True,48,05-123-38065,NIOBRARA
-3.427925163973078,-0.0027136273184615364,36,48,True,7949.0,True,True,48,05-123-38066,NIOBRARA
-3.247683122496608,-0.002290292332641326,36,48,True,7977.0,True,True,48,05-123-38067,NIOBRARA
-3.286323173727711,-0.00261419186096839,36,48,True,6868.0,True,True,48,05-123-38130,NIOBRARA
